DateTime,time,Animal,kcal_hr_M
10/3/2020,1:11:00 PM,2,0.499916
10/3/2020,1:16:00 PM,2,0.4552739
10/3/2020,1:21:00 PM,2,0.4332969
10/3/2020,1:26:00 PM,2,0.3873307
10/3/2020,1:31:00 PM,2,0.3136471
10/3/2020,1:36:00 PM,2,0.2949967
10/3/2020,1:41:00 PM,2,0.2933571
10/3/2020,1:46:00 PM,2,0.2998977
10/3/2020,1:51:00 PM,2,0.3221585
10/3/2020,1:56:00 PM,2,0.3178795
10/3/2020,2:01:00 PM,2,0.3234043
10/3/2020,2:06:00 PM,2,0.3043546
10/3/2020,2:11:00 PM,2,0.3186445
10/3/2020,2:16:00 PM,2,0.3302613
10/3/2020,2:21:00 PM,2,0.3301943
10/3/2020,2:26:00 PM,2,0.3094938
10/3/2020,2:31:00 PM,2,0.3884394
10/3/2020,2:36:00 PM,2,0.4352913
10/3/2020,2:41:00 PM,2,0.4891759
10/3/2020,2:46:00 PM,2,0.4790081
10/3/2020,2:51:00 PM,2,0.4700182
10/3/2020,2:56:00 PM,2,0.4504287
10/3/2020,3:01:00 PM,2,0.4086053
10/3/2020,3:06:00 PM,2,0.3241285
10/3/2020,3:11:00 PM,2,0.3092841
10/3/2020,3:16:00 PM,2,0.3255242
10/3/2020,3:21:00 PM,2,0.3246407
10/3/2020,3:26:00 PM,2,0.3293953
10/3/2020,3:31:00 PM,2,0.3308759
10/3/2020,3:36:00 PM,2,0.3130786
10/3/2020,3:41:00 PM,2,0.3348466
10/3/2020,3:46:00 PM,2,0.361168
10/3/2020,3:51:00 PM,2,0.3670943
10/3/2020,3:56:00 PM,2,0.3455853
10/3/2020,4:01:00 PM,2,0.3680741
10/3/2020,4:06:00 PM,2,0.3665083
10/3/2020,4:11:00 PM,2,0.351391
10/3/2020,4:16:00 PM,2,0.3343511
10/3/2020,4:21:00 PM,2,0.424033
10/3/2020,4:26:00 PM,2,0.5268334
10/3/2020,4:31:00 PM,2,0.5204345
10/3/2020,4:36:00 PM,2,0.522665
10/3/2020,4:41:00 PM,2,0.4521249
10/3/2020,4:46:00 PM,2,0.45278
10/3/2020,4:51:00 PM,2,0.4694287
10/3/2020,4:56:00 PM,2,0.3802359
10/3/2020,5:01:00 PM,2,0.3308688
10/3/2020,5:06:00 PM,2,0.3313056
10/3/2020,5:11:00 PM,2,0.3469317
10/3/2020,5:16:00 PM,2,0.343782
10/3/2020,5:21:00 PM,2,0.3433807
10/3/2020,5:26:00 PM,2,0.3145536
10/3/2020,5:31:00 PM,2,0.3995078
10/3/2020,5:36:00 PM,2,0.4630901
10/3/2020,5:41:00 PM,2,0.5189182
10/3/2020,5:46:00 PM,2,0.547813
10/3/2020,5:51:00 PM,2,0.6169708
10/3/2020,5:56:00 PM,2,0.5401804
10/3/2020,6:01:00 PM,2,0.6026443
10/3/2020,6:06:00 PM,2,0.6549542
10/3/2020,6:11:00 PM,2,0.6782736
10/3/2020,6:16:00 PM,2,0.677545
10/3/2020,6:21:00 PM,2,0.6755453
10/3/2020,6:26:00 PM,2,0.6739354
10/3/2020,6:31:00 PM,2,0.6739839
10/3/2020,6:36:00 PM,2,0.6556655
10/3/2020,6:41:00 PM,2,0.6667889
10/3/2020,6:46:00 PM,2,0.6740049
10/3/2020,6:51:00 PM,2,0.6310206
10/3/2020,6:56:00 PM,2,0.5491428
10/3/2020,7:01:00 PM,2,0.5893709
10/3/2020,7:06:00 PM,2,0.6675155
10/3/2020,7:11:00 PM,2,0.6586889
10/3/2020,7:16:00 PM,2,0.6747812
10/3/2020,7:21:00 PM,2,0.6591173
10/3/2020,7:26:00 PM,2,0.6357421
10/3/2020,7:31:00 PM,2,0.5805117
10/3/2020,7:36:00 PM,2,0.6345319
10/3/2020,7:41:00 PM,2,0.6715387
10/3/2020,7:46:00 PM,2,0.6607393
10/3/2020,7:51:00 PM,2,0.6734321
10/3/2020,7:56:00 PM,2,0.6512917
10/3/2020,8:01:00 PM,2,0.6434293
10/3/2020,8:06:00 PM,2,0.5437099
10/3/2020,8:11:00 PM,2,0.4913914
10/3/2020,8:16:00 PM,2,0.5526277
10/3/2020,8:21:00 PM,2,0.6362283
10/3/2020,8:26:00 PM,2,0.6597081
10/3/2020,8:31:00 PM,2,0.6862001
10/3/2020,8:36:00 PM,2,0.6832464
10/3/2020,8:41:00 PM,2,0.6366971
10/3/2020,8:46:00 PM,2,0.6527918
10/3/2020,8:51:00 PM,2,0.6278536
10/3/2020,8:56:00 PM,2,0.6369449
10/3/2020,9:01:00 PM,2,0.690683
10/3/2020,9:06:00 PM,2,0.5921592
10/3/2020,9:11:00 PM,2,0.5513357
10/3/2020,9:16:00 PM,2,0.5393194
10/3/2020,9:21:00 PM,2,0.5142
10/3/2020,9:26:00 PM,2,0.5107655
10/3/2020,9:31:00 PM,2,0.4434794
10/3/2020,9:36:00 PM,2,0.3966816
10/3/2020,9:41:00 PM,2,0.4059568
10/3/2020,9:46:00 PM,2,0.5120636
10/3/2020,9:51:00 PM,2,0.5902876
10/3/2020,9:56:00 PM,2,0.6625744
10/3/2020,10:01:00 PM,2,0.6821726
10/3/2020,10:06:00 PM,2,0.6574672
10/3/2020,10:11:00 PM,2,0.6053419
10/3/2020,10:16:00 PM,2,0.5517686
10/3/2020,10:21:00 PM,2,0.6177037
10/3/2020,10:26:00 PM,2,0.6480581
10/3/2020,10:31:00 PM,2,0.6737843
10/3/2020,10:36:00 PM,2,0.633862
10/3/2020,10:41:00 PM,2,0.553334
10/3/2020,10:46:00 PM,2,0.5147409
10/3/2020,10:51:00 PM,2,0.5860058
10/3/2020,10:56:00 PM,2,0.6256375
10/3/2020,11:01:00 PM,2,0.6118266
10/3/2020,11:06:00 PM,2,0.556426
10/3/2020,11:11:00 PM,2,0.5710007
10/3/2020,11:16:00 PM,2,0.4400725
10/3/2020,11:21:00 PM,2,0.5063146
10/3/2020,11:26:00 PM,2,0.5063859
10/3/2020,11:31:00 PM,2,0.5183783
10/3/2020,11:36:00 PM,2,0.4969596
10/3/2020,11:41:00 PM,2,0.4429333
10/3/2020,11:46:00 PM,2,0.4752243
10/3/2020,11:51:00 PM,2,0.4042057
10/3/2020,11:56:00 PM,2,0.425825
10/4/2020,12:01:00 AM,2,0.4157314
10/4/2020,12:06:00 AM,2,0.4093239
10/4/2020,12:11:00 AM,2,0.4241678
10/4/2020,12:16:00 AM,2,0.4242355
10/4/2020,12:21:00 AM,2,0.4258071
10/4/2020,12:26:00 AM,2,0.4073438
10/4/2020,12:31:00 AM,2,0.4024508
10/4/2020,12:36:00 AM,2,0.3968108
10/4/2020,12:41:00 AM,2,0.4093336
10/4/2020,12:46:00 AM,2,0.4328594
10/4/2020,12:51:00 AM,2,0.388634
10/4/2020,12:56:00 AM,2,0.4111717
10/4/2020,1:01:00 AM,2,0.3837928
10/4/2020,1:06:00 AM,2,0.4106048
10/4/2020,1:11:00 AM,2,0.4439459
10/4/2020,1:16:00 AM,2,0.4450848
10/4/2020,1:21:00 AM,2,0.3597511
10/4/2020,1:26:00 AM,2,0.4020438
10/4/2020,1:31:00 AM,2,0.4308036
10/4/2020,1:36:00 AM,2,0.5110524
10/4/2020,1:41:00 AM,2,0.5199067
10/4/2020,1:46:00 AM,2,0.5250587
10/4/2020,1:51:00 AM,2,0.4770962
10/4/2020,1:56:00 AM,2,0.599247
10/4/2020,2:01:00 AM,2,0.4948342
10/4/2020,2:06:00 AM,2,0.4782477
10/4/2020,2:11:00 AM,2,0.5471127
10/4/2020,2:16:00 AM,2,0.5893416
10/4/2020,2:21:00 AM,2,0.5813446
10/4/2020,2:26:00 AM,2,0.6713893
10/4/2020,2:31:00 AM,2,0.5777022
10/4/2020,2:36:00 AM,2,0.513397
10/4/2020,2:41:00 AM,2,0.5658591
10/4/2020,2:46:00 AM,2,0.5923989
10/4/2020,2:51:00 AM,2,0.6422257
10/4/2020,2:56:00 AM,2,0.6462563
10/4/2020,3:01:00 AM,2,0.5668522
10/4/2020,3:06:00 AM,2,0.5951625
10/4/2020,3:11:00 AM,2,0.5443005
10/4/2020,3:16:00 AM,2,0.4558258
10/4/2020,3:21:00 AM,2,0.4474096
10/4/2020,3:26:00 AM,2,0.389742
10/4/2020,3:31:00 AM,2,0.3473443
10/4/2020,3:36:00 AM,2,0.3642291
10/4/2020,3:41:00 AM,2,0.4029535
10/4/2020,3:46:00 AM,2,0.3971001
10/4/2020,3:51:00 AM,2,0.3920332
10/4/2020,3:56:00 AM,2,0.3810564
10/4/2020,4:01:00 AM,2,0.3816202
10/4/2020,4:06:00 AM,2,0.4001151
10/4/2020,4:11:00 AM,2,0.4001122
10/4/2020,4:16:00 AM,2,0.3984607
10/4/2020,4:21:00 AM,2,0.4373102
10/4/2020,4:26:00 AM,2,0.3829097
10/4/2020,4:31:00 AM,2,0.372281
10/4/2020,4:36:00 AM,2,0.371911
10/4/2020,4:41:00 AM,2,0.3898687
10/4/2020,4:46:00 AM,2,0.4080303
10/4/2020,4:51:00 AM,2,0.379825
10/4/2020,4:56:00 AM,2,0.3901499
10/4/2020,5:01:00 AM,2,0.3935956
10/4/2020,5:06:00 AM,2,0.3955856
10/4/2020,5:11:00 AM,2,0.3872693
10/4/2020,5:16:00 AM,2,0.401498
10/4/2020,5:21:00 AM,2,0.4505211
10/4/2020,5:26:00 AM,2,0.4128782
10/4/2020,5:31:00 AM,2,0.3557382
10/4/2020,5:36:00 AM,2,0.3613193
10/4/2020,5:41:00 AM,2,0.3550748
10/4/2020,5:46:00 AM,2,0.4722773
10/4/2020,5:51:00 AM,2,0.4488378
10/4/2020,5:56:00 AM,2,0.4859904
10/4/2020,6:01:00 AM,2,0.5102233
10/4/2020,6:06:00 AM,2,0.431906
10/4/2020,6:11:00 AM,2,0.4422188
10/4/2020,6:16:00 AM,2,0.4237154
10/4/2020,6:21:00 AM,2,0.4102369
10/4/2020,6:26:00 AM,2,0.4370517
10/4/2020,6:31:00 AM,2,0.3989511
10/4/2020,6:36:00 AM,2,0.3441455
10/4/2020,6:41:00 AM,2,0.3475801
10/4/2020,6:46:00 AM,2,0.3348411
10/4/2020,6:51:00 AM,2,0.3631948
10/4/2020,6:56:00 AM,2,0.3760826
10/4/2020,7:01:00 AM,2,0.4205203
10/4/2020,7:06:00 AM,2,0.334531
10/4/2020,7:11:00 AM,2,0.3344524
10/4/2020,7:16:00 AM,2,0.3868932
10/4/2020,7:21:00 AM,2,0.4435686
10/4/2020,7:26:00 AM,2,0.4698311
10/4/2020,7:31:00 AM,2,0.5217518
10/4/2020,7:36:00 AM,2,0.4532068
10/4/2020,7:41:00 AM,2,0.412755
10/4/2020,7:46:00 AM,2,0.420152
10/4/2020,7:51:00 AM,2,0.3923325
10/4/2020,7:56:00 AM,2,0.3493192
10/4/2020,8:01:00 AM,2,0.3303391
10/4/2020,8:06:00 AM,2,0.3903018
10/4/2020,8:11:00 AM,2,0.3762157
10/4/2020,8:16:00 AM,2,0.3582985
10/4/2020,8:21:00 AM,2,0.3588483
10/4/2020,8:26:00 AM,2,0.4054658
10/4/2020,8:31:00 AM,2,0.3622514
10/4/2020,8:36:00 AM,2,0.3404453
10/4/2020,8:41:00 AM,2,0.3363015
10/4/2020,8:46:00 AM,2,0.3402778
10/4/2020,8:51:00 AM,2,0.3452298
10/4/2020,8:56:00 AM,2,0.3717549
10/4/2020,9:01:00 AM,2,0.369958
10/4/2020,9:06:00 AM,2,0.3965216
10/4/2020,9:11:00 AM,2,0.3088807
10/4/2020,9:16:00 AM,2,0.2896261
10/4/2020,9:21:00 AM,2,0.3380925
10/4/2020,9:26:00 AM,2,0.3512849
10/4/2020,9:31:00 AM,2,0.3571889
10/4/2020,9:36:00 AM,2,0.3799335
10/4/2020,9:41:00 AM,2,0.3566778
10/4/2020,9:46:00 AM,2,0.3405492
10/4/2020,9:51:00 AM,2,0.3260302
10/4/2020,9:56:00 AM,2,0.3317294
10/4/2020,10:01:00 AM,2,0.3151513
10/4/2020,10:06:00 AM,2,0.3038171
10/4/2020,10:11:00 AM,2,0.3918167
10/4/2020,10:16:00 AM,2,0.3536455
10/4/2020,10:21:00 AM,2,0.3404826
10/4/2020,10:26:00 AM,2,0.3996831
10/4/2020,10:31:00 AM,2,0.3966182
10/4/2020,10:36:00 AM,2,0.4496908
10/4/2020,10:41:00 AM,2,0.4619705
10/4/2020,10:46:00 AM,2,0.5102636
10/4/2020,10:51:00 AM,2,0.5683107
10/4/2020,10:56:00 AM,2,0.4727698
10/4/2020,11:01:00 AM,2,0.4086767
10/4/2020,11:06:00 AM,2,0.4585079
10/4/2020,11:11:00 AM,2,0.4095603
10/4/2020,11:16:00 AM,2,0.3110075
10/4/2020,11:21:00 AM,2,0.2706277
10/4/2020,11:26:00 AM,2,0.300263
10/4/2020,11:31:00 AM,2,0.3278918
10/4/2020,11:36:00 AM,2,0.3201533
10/4/2020,11:41:00 AM,2,0.3219452
10/4/2020,11:46:00 AM,2,0.3070573
10/4/2020,11:51:00 AM,2,0.3334228
10/4/2020,11:56:00 AM,2,0.3218364
10/4/2020,12:01:00 PM,2,0.3188526
10/4/2020,12:06:00 PM,2,0.3048851
10/4/2020,12:11:00 PM,2,0.2950073
10/4/2020,12:16:00 PM,2,0.3075838
10/4/2020,12:21:00 PM,2,0.2974473
10/4/2020,12:26:00 PM,2,0.2948606
10/4/2020,12:31:00 PM,2,0.3152143
10/4/2020,12:36:00 PM,2,0.2965477
10/4/2020,12:41:00 PM,2,0.2919544
10/4/2020,12:46:00 PM,2,0.3086692
10/4/2020,12:51:00 PM,2,0.3139491
10/4/2020,12:56:00 PM,2,0.3139908
10/4/2020,1:01:00 PM,2,0.3339544
10/4/2020,1:06:00 PM,2,0.3223658
10/4/2020,1:11:00 PM,2,0.3035369
10/4/2020,1:16:00 PM,2,0.3121481
10/4/2020,1:21:00 PM,2,0.3671701
10/4/2020,1:26:00 PM,2,0.3598412
10/4/2020,1:31:00 PM,2,0.2767141
10/4/2020,1:36:00 PM,2,0.2755069
10/4/2020,1:41:00 PM,2,0.2910462
10/4/2020,1:46:00 PM,2,0.2931417
10/4/2020,1:51:00 PM,2,0.3093176
10/4/2020,1:56:00 PM,2,0.2798652
10/4/2020,2:01:00 PM,2,0.3047071
10/4/2020,2:06:00 PM,2,0.3219809
10/4/2020,2:11:00 PM,2,0.3237076
10/4/2020,2:16:00 PM,2,0.3168439
10/4/2020,2:21:00 PM,2,0.3105154
10/4/2020,2:26:00 PM,2,0.3082128
10/4/2020,2:31:00 PM,2,0.3092255
10/4/2020,2:36:00 PM,2,0.3003684
10/4/2020,2:41:00 PM,2,0.325133
10/4/2020,2:46:00 PM,2,0.3717622
10/4/2020,2:51:00 PM,2,0.3974553
10/4/2020,2:56:00 PM,2,0.4436071
10/4/2020,3:01:00 PM,2,0.4013259
10/4/2020,3:06:00 PM,2,0.4616956
10/4/2020,3:11:00 PM,2,0.5629628
10/4/2020,3:16:00 PM,2,0.5930976
10/4/2020,3:21:00 PM,2,0.5949412
10/4/2020,3:26:00 PM,2,0.5751986
10/4/2020,3:31:00 PM,2,0.4164659
10/4/2020,3:36:00 PM,2,0.41676
10/4/2020,3:41:00 PM,2,0.5540668
10/4/2020,3:46:00 PM,2,0.5144923
10/4/2020,3:51:00 PM,2,0.3550006
10/4/2020,3:56:00 PM,2,0.4067289
10/4/2020,4:01:00 PM,2,0.4338129
10/4/2020,4:06:00 PM,2,0.3976994
10/4/2020,4:11:00 PM,2,0.4514306
10/4/2020,4:16:00 PM,2,0.458382
10/4/2020,4:21:00 PM,2,0.5841928
10/4/2020,4:26:00 PM,2,0.5947911
10/4/2020,4:31:00 PM,2,0.5867187
10/4/2020,4:36:00 PM,2,0.5755154
10/4/2020,4:41:00 PM,2,0.532845
10/4/2020,4:46:00 PM,2,0.403872
10/4/2020,4:51:00 PM,2,0.3723463
10/4/2020,4:56:00 PM,2,0.5184423
10/4/2020,5:01:00 PM,2,0.5847236
10/4/2020,5:06:00 PM,2,0.6019047
10/4/2020,5:11:00 PM,2,0.634938
10/4/2020,5:16:00 PM,2,0.6215086
10/4/2020,5:21:00 PM,2,0.6001222
10/4/2020,5:26:00 PM,2,0.5991346
10/4/2020,5:31:00 PM,2,0.5969459
10/4/2020,5:36:00 PM,2,0.5442991
10/4/2020,5:41:00 PM,2,0.459291
10/4/2020,5:46:00 PM,2,0.5917788
10/4/2020,5:51:00 PM,2,0.6087413
10/4/2020,5:56:00 PM,2,0.6019673
10/4/2020,6:01:00 PM,2,0.5551682
10/4/2020,6:06:00 PM,2,0.563878
10/4/2020,6:11:00 PM,2,0.589395
10/4/2020,6:16:00 PM,2,0.5986252
10/4/2020,6:21:00 PM,2,0.5884828
10/4/2020,6:26:00 PM,2,0.528279
10/4/2020,6:31:00 PM,2,0.550717
10/4/2020,6:36:00 PM,2,0.5779709
10/4/2020,6:41:00 PM,2,0.5815539
10/4/2020,6:46:00 PM,2,0.5830792
10/4/2020,6:51:00 PM,2,0.5861342
10/4/2020,6:56:00 PM,2,0.5464585
10/4/2020,7:01:00 PM,2,0.5059612
10/4/2020,7:06:00 PM,2,0.4557085
10/4/2020,7:11:00 PM,2,0.559377
10/4/2020,7:16:00 PM,2,0.5989683
10/4/2020,7:21:00 PM,2,0.5058959
10/4/2020,7:26:00 PM,2,0.5165412
10/4/2020,7:31:00 PM,2,0.6061748
10/4/2020,7:36:00 PM,2,0.6190633
10/4/2020,7:41:00 PM,2,0.6340075
10/4/2020,7:46:00 PM,2,0.5817533
10/4/2020,7:51:00 PM,2,0.5648383
10/4/2020,7:56:00 PM,2,0.6029612
10/4/2020,8:01:00 PM,2,0.6524168
10/4/2020,8:06:00 PM,2,0.4986243
10/4/2020,8:11:00 PM,2,0.564864
10/4/2020,8:16:00 PM,2,0.4994453
10/4/2020,8:21:00 PM,2,0.4624109
10/4/2020,8:26:00 PM,2,0.595172
10/4/2020,8:31:00 PM,2,0.5724319
10/4/2020,8:36:00 PM,2,0.5547045
10/4/2020,8:41:00 PM,2,0.5946551
10/4/2020,8:46:00 PM,2,0.5946056
10/4/2020,8:51:00 PM,2,0.5867982
10/4/2020,8:56:00 PM,2,0.5996218
10/4/2020,9:01:00 PM,2,0.529022
10/4/2020,9:06:00 PM,2,0.5424103
10/4/2020,9:11:00 PM,2,0.5730462
10/4/2020,9:16:00 PM,2,0.5714309
10/4/2020,9:21:00 PM,2,0.6448879
10/4/2020,9:26:00 PM,2,0.6134617
10/4/2020,9:31:00 PM,2,0.5928026
10/4/2020,9:36:00 PM,2,0.5352578
10/4/2020,9:41:00 PM,2,0.5920855
10/4/2020,9:46:00 PM,2,0.5908792
10/4/2020,9:51:00 PM,2,0.596971
10/4/2020,9:56:00 PM,2,0.579308
10/4/2020,10:01:00 PM,2,0.5142693
10/4/2020,10:06:00 PM,2,0.5572198
10/4/2020,10:11:00 PM,2,0.4981185
10/4/2020,10:16:00 PM,2,0.474378
10/4/2020,10:21:00 PM,2,0.5300947
10/4/2020,10:26:00 PM,2,0.5335589
10/4/2020,10:31:00 PM,2,0.5850456
10/4/2020,10:36:00 PM,2,0.5277137
10/4/2020,10:41:00 PM,2,0.5940567
10/4/2020,10:46:00 PM,2,0.5737522
10/4/2020,10:51:00 PM,2,0.5428294
10/4/2020,10:56:00 PM,2,0.5656416
10/4/2020,11:01:00 PM,2,0.5812624
10/4/2020,11:06:00 PM,2,0.5943737
10/4/2020,11:11:00 PM,2,0.5945942
10/4/2020,11:16:00 PM,2,0.5239082
10/4/2020,11:21:00 PM,2,0.5878143
10/4/2020,11:26:00 PM,2,0.5500708
10/4/2020,11:31:00 PM,2,0.6024675
10/4/2020,11:36:00 PM,2,0.5973763
10/4/2020,11:41:00 PM,2,0.5993155
10/4/2020,11:46:00 PM,2,0.5647799
10/4/2020,11:51:00 PM,2,0.5642028
10/4/2020,11:56:00 PM,2,0.592732
10/5/2020,12:01:00 AM,2,0.4581554
10/5/2020,12:06:00 AM,2,0.5380235
10/5/2020,12:11:00 AM,2,0.5736616
10/5/2020,12:16:00 AM,2,0.6042078
10/5/2020,12:21:00 AM,2,0.5522962
10/5/2020,12:26:00 AM,2,0.5455977
10/5/2020,12:31:00 AM,2,0.5637443
10/5/2020,12:36:00 AM,2,0.5744427
10/5/2020,12:41:00 AM,2,0.4190814
10/5/2020,12:46:00 AM,2,0.4860044
10/5/2020,12:51:00 AM,2,0.5370066
10/5/2020,12:56:00 AM,2,0.5712969
10/5/2020,1:01:00 AM,2,0.4743271
10/5/2020,1:06:00 AM,2,0.5117453
10/5/2020,1:11:00 AM,2,0.5192332
10/5/2020,1:16:00 AM,2,0.4297966
10/5/2020,1:21:00 AM,2,0.4802312
10/5/2020,1:26:00 AM,2,0.4547043
10/5/2020,1:31:00 AM,2,0.5220287
10/5/2020,1:36:00 AM,2,0.5039832
10/5/2020,1:41:00 AM,2,0.5217997
10/5/2020,1:46:00 AM,2,0.5614228
10/5/2020,1:51:00 AM,2,0.5737978
10/5/2020,1:56:00 AM,2,0.5688251
10/5/2020,2:01:00 AM,2,0.5747688
10/5/2020,2:06:00 AM,2,0.5886075
10/5/2020,2:11:00 AM,2,0.5847099
10/5/2020,2:16:00 AM,2,0.5893415
10/5/2020,2:21:00 AM,2,0.5877853
10/5/2020,2:26:00 AM,2,0.5674022
10/5/2020,2:31:00 AM,2,0.5639935
10/5/2020,2:36:00 AM,2,0.5602506
10/5/2020,2:41:00 AM,2,0.543672
10/5/2020,2:46:00 AM,2,0.5544837
10/5/2020,2:51:00 AM,2,0.5547431
10/5/2020,2:56:00 AM,2,0.4906237
10/5/2020,3:01:00 AM,2,0.5156997
10/5/2020,3:06:00 AM,2,0.5151258
10/5/2020,3:11:00 AM,2,0.496087
10/5/2020,3:16:00 AM,2,0.5420064
10/5/2020,3:21:00 AM,2,0.5833484
10/5/2020,3:26:00 AM,2,0.4950784
10/5/2020,3:31:00 AM,2,0.3734406
10/5/2020,3:36:00 AM,2,0.5049993
10/5/2020,3:41:00 AM,2,0.5200393
10/5/2020,3:46:00 AM,2,0.4328716
10/5/2020,3:51:00 AM,2,0.3882777
10/5/2020,3:56:00 AM,2,0.4090224
10/5/2020,4:01:00 AM,2,0.3204766
10/5/2020,4:06:00 AM,2,0.3830224
10/5/2020,4:11:00 AM,2,0.40136
10/5/2020,4:16:00 AM,2,0.3504369
10/5/2020,4:21:00 AM,2,0.3552946
10/5/2020,4:26:00 AM,2,0.3195977
10/5/2020,4:31:00 AM,2,0.2598775
10/5/2020,4:36:00 AM,2,0.1899852
10/5/2020,4:41:00 AM,2,0.157659
10/5/2020,4:46:00 AM,2,0.1354239
10/5/2020,4:51:00 AM,2,0.1237058
10/5/2020,4:56:00 AM,2,0.1168581
10/5/2020,5:01:00 AM,2,0.1117821
10/5/2020,5:06:00 AM,2,0.1048963
10/5/2020,5:11:00 AM,2,0.1006645
10/5/2020,5:16:00 AM,2,0.08995357
10/5/2020,5:21:00 AM,2,0.08707065
10/5/2020,5:26:00 AM,2,0.08472787
10/5/2020,5:31:00 AM,2,0.08037127
10/5/2020,5:36:00 AM,2,0.07210685
10/5/2020,5:41:00 AM,2,0.07491159
10/5/2020,5:46:00 AM,2,0.07256597
10/5/2020,5:51:00 AM,2,0.07247444
10/5/2020,5:56:00 AM,2,0.06927922
10/5/2020,6:01:00 AM,2,0.06928974
10/5/2020,6:06:00 AM,2,0.06632677
10/5/2020,6:11:00 AM,2,0.06086854
10/5/2020,6:16:00 AM,2,0.06465375
10/5/2020,6:21:00 AM,2,0.06829443
10/5/2020,6:26:00 AM,2,0.06380108
10/5/2020,6:31:00 AM,2,0.06019613
10/5/2020,6:36:00 AM,2,0.06282432
10/5/2020,6:41:00 AM,2,0.05908682
10/5/2020,6:46:00 AM,2,0.05881716
10/5/2020,6:51:00 AM,2,0.05807982
10/5/2020,6:56:00 AM,2,0.05635936
10/5/2020,7:01:00 AM,2,0.05369292
10/5/2020,7:06:00 AM,2,0.06024656
10/5/2020,7:11:00 AM,2,0.05826134
10/5/2020,7:16:00 AM,2,0.0577808
10/5/2020,7:21:00 AM,2,0.05707606
10/5/2020,7:26:00 AM,2,0.0580028
10/5/2020,7:31:00 AM,2,0.05639846
10/5/2020,7:36:00 AM,2,0.06007398
10/5/2020,7:41:00 AM,2,0.06234822
10/5/2020,7:46:00 AM,2,0.06315911
10/5/2020,7:51:00 AM,2,0.06273887
10/5/2020,7:56:00 AM,2,0.06418741
10/5/2020,8:01:00 AM,2,0.06985502
10/5/2020,8:06:00 AM,2,0.09247719
10/5/2020,8:11:00 AM,2,0.08631299
10/5/2020,8:16:00 AM,2,0.07533897
10/5/2020,8:21:00 AM,2,0.07357511
10/5/2020,8:26:00 AM,2,0.07698751
10/5/2020,8:31:00 AM,2,0.08903327
10/5/2020,8:36:00 AM,2,0.1054222
10/5/2020,8:41:00 AM,2,0.1488805
10/5/2020,8:46:00 AM,2,0.1968671
10/5/2020,8:51:00 AM,2,0.3213219
10/5/2020,8:56:00 AM,2,0.3990828
10/5/2020,9:01:00 AM,2,0.5156712
10/5/2020,9:06:00 AM,2,0.5705594
10/5/2020,9:11:00 AM,2,0.5472232
10/5/2020,9:16:00 AM,2,0.4978296
10/5/2020,9:21:00 AM,2,0.4798225
10/5/2020,9:26:00 AM,2,0.4651482
10/5/2020,9:31:00 AM,2,0.3971913
10/5/2020,9:36:00 AM,2,0.4318129
10/5/2020,9:41:00 AM,2,0.4489014
10/5/2020,9:46:00 AM,2,0.4401274
10/5/2020,9:51:00 AM,2,0.451412
10/5/2020,9:56:00 AM,2,0.389033
10/5/2020,10:01:00 AM,2,0.3158147
10/5/2020,10:06:00 AM,2,0.2983933
10/5/2020,10:11:00 AM,2,0.2877653
10/5/2020,10:16:00 AM,2,0.2839307
10/5/2020,10:21:00 AM,2,0.3001936
10/5/2020,10:26:00 AM,2,0.3848306
10/5/2020,10:31:00 AM,2,0.3464997
10/5/2020,10:36:00 AM,2,0.287623
10/5/2020,10:41:00 AM,2,0.3067626
10/5/2020,10:46:00 AM,2,0.3045916
10/5/2020,10:51:00 AM,2,0.2892174
10/5/2020,10:56:00 AM,2,0.2907186
10/5/2020,11:01:00 AM,2,0.2862053
10/5/2020,11:06:00 AM,2,0.2922697
10/5/2020,11:11:00 AM,2,0.2994631
10/5/2020,11:16:00 AM,2,0.4145999
10/5/2020,11:21:00 AM,2,0.4713836
10/5/2020,11:26:00 AM,2,0.4897152
10/5/2020,11:31:00 AM,2,0.472004
10/5/2020,11:36:00 AM,2,0.3880582
10/5/2020,11:41:00 AM,2,0.3121125
10/5/2020,11:46:00 AM,2,0.2946021
10/5/2020,11:51:00 AM,2,0.305799
10/5/2020,11:56:00 AM,2,0.3154376
10/5/2020,12:01:00 PM,2,0.3125381
10/5/2020,12:06:00 PM,2,0.296623
10/5/2020,12:11:00 PM,2,0.3047131
10/5/2020,12:16:00 PM,2,0.3001662
10/5/2020,12:21:00 PM,2,0.2898785
10/5/2020,12:26:00 PM,2,0.3014056
10/5/2020,12:31:00 PM,2,0.3059479
10/5/2020,12:36:00 PM,2,0.3161539
10/5/2020,12:41:00 PM,2,0.371634
10/5/2020,12:46:00 PM,2,0.4523135
10/5/2020,12:51:00 PM,2,0.4918598
10/5/2020,12:56:00 PM,2,0.4827618
10/5/2020,1:01:00 PM,2,0.4590623
10/5/2020,1:06:00 PM,2,0.4656946
10/5/2020,1:11:00 PM,2,0.4424452
10/5/2020,1:16:00 PM,2,0.3900624
10/5/2020,1:21:00 PM,2,0.3206616
10/5/2020,1:26:00 PM,2,0.2782372
10/5/2020,1:31:00 PM,2,0.2897707
10/5/2020,1:36:00 PM,2,0.2966647
10/5/2020,1:41:00 PM,2,0.291533
10/5/2020,1:46:00 PM,2,0.3178611
10/5/2020,1:51:00 PM,2,0.3174314
