Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
11/07/2021 12:23:00,7,Group,0.0,0.0,0.0,0.0,0.0,18.56673,,,,,,0.2936589,1.021335,0.98557,0.1892013,0.9653071,0.0,0.0
11/07/2021 12:23:00,8,Group,0.22189700000000023,0.0,0.20190600000000014,0.09661550000000008,0.0,18.45158,,,,,,0.321027,0.9029541,0.9782897,0.2081105,1.083091,0.0,0.0
11/07/2021 12:23:00,9,Group,0.6032899999999994,0.0,0.24718000000000018,0.0,0.0,19.83114,,,,,,0.2985293,0.9161186,0.9192194,0.1555315,1.004525,28.0,50.0
11/07/2021 12:43:00,1,Group,2.106241,0.16310302,1.282272,0.01308972,0.0,19.32262,,,,,,0.4434111,0.764521,1.181563,0.1604584,1.543613,280.0,390.0
11/07/2021 12:43:00,10,Group,0.12000899999999959,0.0,0.09896100000000008,0.0,0.0,17.5255,,,,,,0.3503933,0.9974208,1.152532,0.1822774,1.158383,26.0,37.0
11/07/2021 12:43:00,11,Group,0.714970000000001,0.0,0.11589999999999989,0.0,0.0,19.81906,,,,,,0.2779697,0.9889907,0.9080606,0.1857706,0.9207089,36.0,11.0
11/07/2021 12:43:00,12,Group,0.8715600000000006,0.15970570000000006,0.570811,0.13917599999999997,0.0,19.0458,,,,,,0.3867936,0.9968578,1.269622,0.1591038,1.279462,33.0,184.0
11/07/2021 12:43:00,13,Group,0.26246400000000136,0.017154700000000023,0.18679199999999963,0.0,0.0,18.72278,,,,,,0.3316036,1.006264,1.099621,0.1622516,1.09377,54.0,73.0
11/07/2021 12:43:00,14,Group,0.4492799999999999,0.030781700000000023,0.21066900000000022,0.0,0.0,19.98651,,,,,,0.3436811,0.7993174,0.9068905,0.1739623,1.198934,25.0,49.0
11/07/2021 12:43:00,15,Group,0.6247100000000003,0.0735304,0.5027899999999992,0.0429486,0.5068800000000024,19.75076,,,,,,0.3081537,1.009058,1.023052,0.1689908,1.016087,0.0,0.0
11/07/2021 12:43:00,16,Group,2.3341249999999993,0.10584499999999997,1.8838460000000001,0.06279980000000002,0.31815700000000025,18.43089,,,,,,0.3944844,0.9555287,1.255901,0.1606041,1.315837,184.0,132.0
11/07/2021 12:43:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.12781,0.0,0.0,0.0,0.0,0.0,0.303717,1.03351,1.028965,0.1514557,0.9956646,0.0,0.0
11/07/2021 12:43:00,3,Group,2.076162,0.13107499999999997,1.5773849999999996,0.10408289999999998,0.0,18.10899,,,,,,0.4104616,1.007408,1.363464,0.1645225,1.353219,216.0,321.0
11/07/2021 12:43:00,4,Group,1.1009399999999996,0.16671809999999998,0.828938,0.023331199999999996,0.0,20.63379,,,,,,0.4316396,0.9425732,1.363033,0.1773198,1.442902,88.0,157.0
11/07/2021 12:43:00,5,Group,0.41739499999999996,0.0,0.355874,0.0754167,0.0,17.71156,,,,,,0.3021392,1.018729,1.009866,0.1489661,0.994352,21.0,28.0
11/07/2021 12:43:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.87149,,,,,,0.3343019,0.9811597,1.086969,0.1547844,1.108731,0.0,0.0
11/07/2021 12:43:00,7,Group,0.9615100000000005,0.046153959999999994,0.807131,0.11690500000000004,0.0,18.65973,,,,,,0.3497561,1.009219,1.161352,0.1713962,1.153213,104.0,130.0
11/07/2021 12:43:00,8,Group,0.0,0.0,0.0,0.0,0.0,18.4537,,,,,,0.3189054,0.9328409,0.9968029,0.1895569,1.068923,0.0,0.0
11/07/2021 12:43:00,9,Group,0.2547200000000007,0.0,0.03902000000000072,0.0,0.0,19.8608,,,,,,0.3096362,0.9504204,0.975596,0.1306179,1.035675,53.0,84.0
11/07/2021 13:03:00,1,Group,5.542585,0.15001550000000002,3.9687079999999995,0.04610404,0.0,19.33022,,,,,,0.4382364,0.8403942,1.262856,0.1585372,1.498914,210.0,359.0
11/07/2021 13:03:00,10,Group,0.4528590000000001,0.0,0.3572110000000004,0.0,0.0,17.59869,,,,,,0.3296642,1.004716,1.092229,0.1799986,1.087642,0.0,0.0
11/07/2021 13:03:00,11,Group,0.20440999999999931,0.003428600000000004,0.0302599999999984,0.0,0.0,19.75525,,,,,,0.3061942,0.9851566,0.997061,0.1769919,1.015094,42.0,67.0
11/07/2021 13:03:00,12,Group,1.3145699999999998,0.20297730000000003,0.897844000000001,0.2851079999999999,0.0,18.97294,,,,,,0.3870104,1.008658,1.284877,0.1522991,1.276097,22.0,56.0
11/07/2021 13:03:00,13,Group,0.664256,0.06551879999999999,0.44516500000000025,0.0,0.0,18.72278,,,,,,0.3379188,1.014204,1.127771,0.1653885,1.112577,0.0,0.0
11/07/2021 13:03:00,14,Group,1.7447099999999995,0.13761230000000002,1.0672040000000003,0.0,0.0,20.04632,,,,,,0.4167687,0.9771678,1.352734,0.1974742,1.382903,161.0,151.0
11/07/2021 13:03:00,15,Group,0.5925799999999999,0.11707210000000001,0.4176700000000011,0.09334209999999998,0.0,19.84832,,,,,,0.4178364,1.016377,1.389987,0.1721768,1.376964,52.0,125.0
11/07/2021 13:03:00,16,Group,0.7629010000000012,0.041564900000000016,0.6241140000000005,0.07788559999999997,0.40424300000000013,18.49772,,,,,,0.3088375,0.9842122,1.007514,0.1677714,1.02334,0.0,0.0
11/07/2021 13:03:00,2,Group,0.03234999999999921,0.004782499999999912,0.02143999999999835,0.0,0.0,19.07168,0.0,0.0,0.0,0.0,0.0,0.3248029,1.050192,1.112356,0.149211,1.061435,2.0,37.0
11/07/2021 13:03:00,3,Group,3.8892099999999985,0.3061152,3.1325269999999996,0.159972,0.910525,18.13707,,,,,,0.4542466,0.9766734,1.475185,0.1711155,1.507035,142.0,185.0
11/07/2021 13:03:00,4,Group,1.4492099999999999,0.2884774000000001,1.0223490000000002,0.2459667000000001,0.210399,20.64937,,,,,,0.469634,0.9751025,1.519743,0.1880837,1.559604,104.0,242.0
11/07/2021 13:03:00,5,Group,0.83317,0.07272529999999999,0.5099499999999999,0.0871573,0.20558299999999996,17.58005,,,,,,0.3610857,1.018645,1.209616,0.1559731,1.187582,107.0,91.0
11/07/2021 13:03:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.87149,,,,,,0.3282228,1.003539,1.08691,0.1485408,1.083039,0.0,0.0
11/07/2021 13:03:00,7,Group,1.0158259999999988,0.06676110000000002,0.8584270000000007,0.12146800000000013,0.0,18.855,,,,,,0.299315,1.021328,1.004404,0.1674026,0.983941,0.0,0.0
11/07/2021 13:03:00,8,Group,0.02771699999999999,0.0,0.02472199999999969,0.0,0.0,18.45583,,,,,,0.3112168,0.944206,0.982565,0.1807975,1.040403,8.0,6.0
11/07/2021 13:03:00,9,Group,1.8125899999999984,0.0,1.2037999999999993,0.06758370000000002,0.0,19.89046,,,,,,0.3203223,0.9617521,1.023783,0.1226124,1.067343,87.0,137.0
11/07/2021 13:23:00,1,Group,1.01445,0.05618609999999996,0.47131600000000073,0.0009259000000000073,0.0,19.3555,,,,,,0.3909297,0.8158782,1.097603,0.2082775,1.345229,23.0,24.0
11/07/2021 13:23:00,10,Group,0.4253809999999998,0.14929130000000002,0.3430660000000003,0.012022599999999994,0.0,17.68114,,,,,,0.3936379,0.9572546,1.255365,0.2220739,1.312408,121.0,130.0
11/07/2021 13:23:00,11,Group,2.8380100000000006,0.16783620000000005,1.8661999999999992,0.0467439999999999,0.0,19.7045,,,,,,0.4320491,0.9525061,1.368962,0.237475,1.44297,274.0,383.0
