Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
11,37,2021/08/16,17:56:35,2021/08/16,18:02:16,2.77,5.7,0.141,0.025,1944.68,353.45,0,8.533
11,38,2021/08/16,18:06:23,2021/08/16,18:09:32,4.12,3.17,0.004,0.001,1067.98,9.26,0,8.538
11,39,2021/08/16,18:16:09,2021/08/16,18:19:46,6.62,3.63,0.091,0.025,1239.71,192.39,0,8.629
11,40,2021/08/16,18:43:04,2021/08/16,18:45:29,23.3,2.43,0.058,0.024,825.41,172.67,0,8.687
11,41,2021/08/16,18:52:29,2021/08/16,18:59:32,7,7.07,0.12,0.017,2401.91,371.96,0,8.806
11,42,2021/08/16,23:44:31,2021/08/17,00:27:27,284.98,42.95,0.672,0.016,14487.18,1539.45,0,9.479
11,43,2021/08/17,01:09:05,2021/08/17,01:10:15,41.63,1.18,0.507,0.429,392.29,64.35,0,9.986
11,44,2021/08/17,01:14:35,2021/08/17,01:20:58,4.33,6.4,0.051,0.008,2153.2,54.87,0,10.037
11,45,2021/08/17,01:23:58,2021/08/17,01:48:06,3,24.15,0.463,0.019,8144.24,1277.19,0,10.5
11,46,2021/08/17,03:59:03,2021/08/17,04:00:44,130.95,1.7,0.034,0.02,568.22,26.48,0,10.534
11,47,2021/08/17,04:57:43,2021/08/17,05:02:20,56.98,4.63,0.025,0.005,1565.02,79.87,0,10.56
11,48,2021/08/17,05:04:51,2021/08/17,05:15:16,2.52,10.43,0.562,0.054,3518.45,2118.5,0,11.122
11,49,2021/08/17,06:30:21,2021/08/17,06:48:30,75.08,18.17,0.015,0.001,6111.88,3.54,0.003,11.137
11,50,2021/08/17,08:58:59,2021/08/17,09:14:29,130.48,15.52,0.178,0.011,5215.56,244.59,0,11.315
11,51,2021/08/17,11:03:47,2021/08/17,11:08:54,109.3,5.13,0.053,0.01,1725.22,57.21,0,11.367
11,52,2021/08/17,17:39:10,2021/08/17,17:42:10,390.27,3.02,0.09,0.03,1020.45,228.31,0,11.457
11,53,2021/08/17,17:48:08,2021/08/17,17:52:46,5.97,4.65,0.166,0.036,1560.34,550.78,0,11.624
11,54,2021/08/17,17:59:22,2021/08/17,18:04:14,6.6,4.88,0.153,0.031,1652.3,335.69,0,11.776
11,55,2021/08/17,18:07:36,2021/08/17,18:08:45,3.37,1.17,0.512,0.439,387.19,1529.75,0,12.288
11,56,2021/08/17,19:17:57,2021/08/17,19:19:47,69.2,1.85,0.056,0.03,615.2,142.61,0,12.344
11,57,2021/08/17,22:42:48,2021/08/17,22:46:39,203.02,3.87,0.057,0.015,1301.69,119.67,0,12.401
11,58,2021/08/17,22:50:05,2021/08/17,22:53:37,3.43,3.55,0.028,0.008,1189.13,92.28,0,12.429
11,59,2021/08/17,22:57:48,2021/08/17,23:11:24,4.18,13.62,0.214,0.016,4575.87,329.52,0,12.643
11,60,2021/08/17,23:19:39,2021/08/17,23:22:16,8.25,2.63,0.113,0.043,876.16,285.94,0,12.756
11,61,2021/08/17,23:25:16,2021/08/17,23:27:07,3,1.87,0.001,0.001,619.64,3.17,0.007,12.757
11,62,2021/08/17,23:29:44,2021/08/17,23:30:30,2.62,0.78,0.006,0.008,258.76,19.66,0,12.764
11,63,2021/08/17,23:36:46,2021/08/17,23:39:17,6.27,2.53,0.031,0.012,849.51,67.89,0,12.795
11,64,2021/08/17,23:45:41,2021/08/17,23:46:24,6.4,0.73,0.017,0.024,244,43.43,0,12.812
11,65,2021/08/18,00:01:08,2021/08/18,00:04:02,14.73,2.92,0.113,0.039,971.85,330.97,0,12.925
11,66,2021/08/18,00:30:02,2021/08/18,00:30:43,26,0.7,0.684,0.978,227.87,1342.19,0,13.61
11,67,2021/08/18,00:45:33,2021/08/18,01:00:05,14.83,14.55,0.107,0.007,4855.42,153.04,0,13.717
11,68,2021/08/18,01:04:08,2021/08/18,01:15:39,4.05,11.53,0.772,0.067,3845.83,1461.05,0,14.489
11,69,2021/08/18,01:22:47,2021/08/18,01:23:41,7.13,0.92,0.323,0.352,300.93,127.88,0,14.812
11,70,2021/08/18,01:51:32,2021/08/18,02:22:02,27.85,30.52,0.061,0.002,10176.04,85.06,0,14.872
11,71,2021/08/18,03:41:08,2021/08/18,03:48:36,79.1,7.48,0.25,0.033,2492.7,207.01,0,15.123
11,72,2021/08/18,03:51:43,2021/08/18,03:59:45,3.12,8.05,0.26,0.032,2682.92,455.08,0,15.383
11,73,2021/08/18,04:17:05,2021/08/18,04:46:22,17.33,29.3,0.276,0.009,9825.1,602.75,0,15.659
11,74,2021/08/18,04:51:27,2021/08/18,05:08:58,5.08,17.53,0.61,0.035,5865.86,1464.8,0,16.269
11,75,2021/08/18,06:43:54,2021/08/18,06:46:26,94.93,2.55,0.362,0.142,844.3,286.48,0,16.631
11,76,2021/08/18,06:49:26,2021/08/18,06:56:24,3,6.98,0.552,0.079,2314.72,630.85,0,17.183
11,77,2021/08/18,07:54:13,2021/08/18,08:19:45,57.82,25.55,0.218,0.009,8488.38,343.23,0,17.401
11,78,2021/08/18,08:37:23,2021/08/18,08:52:12,17.63,14.83,0.338,0.023,4931.84,54.74,0,17.739
11,79,2021/08/18,12:17:44,2021/08/18,12:30:58,205.53,13.25,0.086,0.006,4395.9,52.48,0,17.824
11,80,2021/08/18,14:25:03,2021/08/18,14:35:06,114.08,10.07,0.055,0.005,3342.62,64.4,0,17.88
11,81,2021/08/18,16:36:51,2021/08/18,16:46:01,121.75,9.18,0.395,0.043,3079.99,799.96,0,18.274
11,82,2021/08/18,16:48:34,2021/08/18,16:51:22,2.55,2.82,0.027,0.009,932.82,61.58,0,18.301
11,83,2021/08/18,18:05:21,2021/08/18,18:08:30,73.98,3.17,0.14,0.044,1052.44,313.67,0,18.441
11,84,2021/08/18,18:16:17,2021/08/18,18:26:54,7.78,10.63,0.17,0.016,3555.87,120.8,0,18.611
11,85,2021/08/18,18:30:40,2021/08/18,18:35:29,3.77,4.83,0.028,0.006,1616.62,77.36,0,18.639
11,86,2021/08/18,18:46:31,2021/08/18,18:50:55,11.03,4.42,0.088,0.02,1487.54,139.21,0,18.726
11,87,2021/08/18,18:53:37,2021/08/18,18:57:15,2.7,3.65,0.083,0.023,1227.21,211.56,0,18.809
11,88,2021/08/18,19:30:02,2021/08/18,19:30:33,32.78,0.53,0.798,1.496,171.24,2278.85,0,19.607
11,89,2021/08/18,20:00:04,2021/08/18,20:52:22,29.52,52.32,0.078,0.001,17332.43,42.33,0,19.684
11,90,2021/08/18,21:40:21,2021/08/18,21:48:52,47.98,8.53,0.438,0.051,2824.49,293.22,0,20.122
11,91,2021/08/18,22:06:01,2021/08/18,23:08:06,17.15,62.1,0.798,0.013,20567.44,171.36,0,20.92
11,92,2021/08/18,23:14:31,2021/08/18,23:28:23,6.42,13.88,0.177,0.013,4589.17,194.46,0,21.098
11,93,2021/08/19,05:00:45,2021/08/19,05:06:04,332.37,5.33,0.093,0.017,1784.63,310.99,0,21.191
11,94,2021/08/19,05:09:05,2021/08/19,05:25:23,3.02,16.32,0.954,0.058,5410.03,2740.48,0,22.145
11,95,2021/08/19,06:33:01,2021/08/19,06:46:45,67.63,13.75,0.806,0.059,4532.91,576.52,0,22.951
11,96,2021/08/19,06:52:35,2021/08/19,06:59:43,5.83,7.15,0.021,0.003,2358.85,5.41,0,22.972
11,97,2021/08/19,08:27:25,2021/08/19,08:57:39,87.7,30.25,0.959,0.032,9980.01,229.04,0,23.931
12,1,2021/08/15,16:28:09,2021/08/15,16:42:37,0,14.48,0.281,0.019,4991.04,277.86,0,0.281
12,2,2021/08/15,16:46:29,2021/08/15,16:55:43,3.87,9.25,0.072,0.008,3180.57,153.84,0,0.353
12,3,2021/08/15,17:04:05,2021/08/15,17:07:18,8.37,3.23,0.076,0.024,1103.73,20.81,0,0.429
12,4,2021/08/15,18:54:13,2021/08/15,18:59:12,106.92,5,0.068,0.014,1712.83,13.6,0,0.497
12,5,2021/08/15,19:46:43,2021/08/15,19:56:21,47.52,9.65,0.141,0.015,3306.55,50.32,0,0.638
12,6,2021/08/15,20:00:01,2021/08/15,20:10:00,3.67,10,0.594,0.059,3455.93,170.46,0,1.232
12,7,2021/08/15,20:12:34,2021/08/15,20:15:31,2.57,2.97,0.204,0.069,1011.09,82.97,0,1.436
12,8,2021/08/15,21:27:09,2021/08/15,21:32:14,71.63,5.1,0.136,0.027,1742.06,31.21,0,1.572
12,9,2021/08/15,21:52:27,2021/08/15,22:40:41,20.22,48.25,0.574,0.012,16558.28,272.42,0,2.146
12,10,2021/08/15,22:51:11,2021/08/15,22:52:59,10.5,1.82,0.017,0.009,615.48,2.35,0.034,2.163
12,11,2021/08/15,23:08:23,2021/08/15,23:13:13,15.4,4.85,0.177,0.037,1651.55,20.92,0,2.34
12,12,2021/08/16,00:04:47,2021/08/16,00:08:41,51.57,3.92,0.043,0.011,1332.38,12.27,0,2.384
12,13,2021/08/16,01:08:44,2021/08/16,01:19:02,60.05,10.32,0.096,0.009,3517.93,11.99,0,2.48
12,14,2021/08/16,01:31:57,2021/08/16,01:53:55,12.92,21.98,0.202,0.009,7501.84,99.55,0,2.682
12,15,2021/08/16,01:59:45,2021/08/16,02:35:57,5.83,36.22,0.722,0.02,12519.29,123.96,0,3.404
12,16,2021/08/16,02:38:32,2021/08/16,02:45:19,2.58,6.8,0.404,0.059,2310.15,83.13,0,3.809
12,17,2021/08/16,04:18:26,2021/08/16,04:25:33,93.12,7.13,0.226,0.032,2428.75,101.78,0,4.035
12,18,2021/08/16,05:28:02,2021/08/16,05:32:14,62.48,4.22,0.046,0.011,1429.77,124.39,0,4.081
12,19,2021/08/16,06:13:19,2021/08/16,06:13:53,41.08,0.58,0.181,0.31,193.01,54.37,0,4.262
12,20,2021/08/16,06:17:00,2021/08/16,06:20:00,3.12,3.02,0.053,0.018,1023.93,18.85,0,4.316
12,21,2021/08/16,06:23:34,2021/08/16,06:27:04,3.57,3.52,0.066,0.019,1192.47,29.92,0,4.382
12,22,2021/08/16,06:30:15,2021/08/16,06:35:44,3.18,5.5,0.583,0.106,1868.84,107.18,0,4.964
12,23,2021/08/16,06:40:40,2021/08/16,06:45:13,4.93,4.57,0.037,0.008,1547.89,8.51,0,5.001
12,24,2021/08/16,07:35:03,2021/08/16,07:37:18,49.83,2.27,0.076,0.033,767.12,31.45,0,5.077
12,25,2021/08/16,07:40:44,2021/08/16,08:13:01,3.43,32.3,0.097,0.003,11027.88,11.02,0,5.173
12,26,2021/08/16,08:16:14,2021/08/16,08:24:10,3.22,7.95,0.843,0.106,2697.86,141.03,0,6.016
12,27,2021/08/16,09:48:03,2021/08/16,09:50:53,83.88,2.85,0.145,0.051,960.84,152.01,0,6.161
12,28,2021/08/16,13:23:16,2021/08/16,13:29:34,212.38,6.32,0.122,0.019,2138.66,122.31,0,6.283
12,29,2021/08/16,16:30:03,2021/08/16,16:44:21,180.48,14.32,0.374,0.026,4889.64,640.03,0,6.657
12,30,2021/08/16,16:49:23,2021/08/16,16:54:52,5.03,5.5,0.049,0.009,1878.74,84.16,0,6.705
12,31,2021/08/16,17:00:25,2021/08/16,17:02:29,5.55,2.08,0.043,0.021,701.62,87.15,0,6.748
12,32,2021/08/16,17:08:42,2021/08/16,17:17:57,6.22,9.27,0.111,0.012,3141.56,163.63,0,6.859
12,33,2021/08/16,17:38:44,2021/08/16,17:41:50,20.78,3.12,0.147,0.047,1054.45,502.37,0,7.007
12,34,2021/08/16,18:53:50,2021/08/16,18:57:54,72,4.08,0.137,0.033,1379.82,153.98,0,7.143
12,35,2021/08/16,19:52:40,2021/08/16,19:56:21,54.77,3.7,0.024,0.006,1250.3,3.95,0.001,7.167
12,36,2021/08/16,20:23:46,2021/08/16,20:25:11,27.42,1.43,0.096,0.067,479.02,23.47,0,7.263
12,37,2021/08/16,20:33:30,2021/08/16,20:39:33,8.32,6.07,0.031,0.005,2046.59,8.21,0,7.294
12,38,2021/08/16,21:33:22,2021/08/16,21:52:03,53.82,18.7,0.287,0.015,6320.8,37.63,0,7.581
12,39,2021/08/16,21:55:12,2021/08/16,22:08:48,3.15,13.62,0.09,0.007,4606.47,13.84,0,7.671
12,40,2021/08/16,22:21:50,2021/08/16,22:58:47,13.03,36.97,0.595,0.016,12629.34,666.53,0,8.266
12,41,2021/08/16,23:03:24,2021/08/16,23:16:53,4.62,13.5,0.19,0.014,4599.56,445.2,0,8.457
12,42,2021/08/16,23:23:30,2021/08/16,23:47:38,6.62,24.15,0.03,0.001,8203.36,28.89,0,8.487
12,43,2021/08/16,23:50:28,2021/08/16,23:59:20,2.83,8.88,0.019,0.002,2994.31,14.88,0,8.506
12,44,2021/08/17,02:28:43,2021/08/17,02:38:07,149.38,9.42,0.007,0.001,3172.53,14.56,0,8.513
12,45,2021/08/17,04:30:07,2021/08/17,04:53:30,112,23.4,0.462,0.02,7925.58,631.09,0,8.975
