Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
16,52,2021/08/31,17:11:49,2021/08/31,17:26:11,16.33,14.38,0.429,0.03,5358.26,1218.93,0,8.327
16,53,2021/08/31,17:41:17,2021/08/31,17:42:44,15.1,1.47,0.015,0.01,544.37,32.04,0,8.343
16,54,2021/08/31,17:52:18,2021/08/31,17:59:02,9.57,6.75,0.356,0.053,2501.69,833.74,0,8.698
16,55,2021/08/31,20:00:20,2021/08/31,20:10:24,121.3,10.08,0.415,0.041,3789.88,984.98,0,9.113
16,56,2021/08/31,20:17:57,2021/08/31,20:19:09,7.55,1.22,0.03,0.024,451.06,57.42,0,9.143
16,57,2021/08/31,22:30:04,2021/08/31,22:41:15,130.92,11.2,0.476,0.043,4217.77,1160,0,9.619
16,58,2021/08/31,22:46:40,2021/08/31,22:50:26,5.42,3.78,0.033,0.009,1402.87,63.19,0,9.652
16,59,2021/08/31,22:53:15,2021/08/31,23:01:36,2.82,8.37,0.016,0.002,3104.06,23.91,0,9.668
16,60,2021/08/31,23:04:13,2021/08/31,23:11:14,2.62,7.03,0.295,0.042,2614.29,667.72,0,9.963
16,61,2021/08/31,23:18:32,2021/08/31,23:23:09,7.3,4.63,0.194,0.042,1728.67,639.27,0,10.157
16,62,2021/09/01,01:14:49,2021/09/01,01:16:37,111.67,1.82,0.017,0.01,670.79,30.57,0,10.174
16,63,2021/09/01,01:37:11,2021/09/01,01:39:32,20.57,2.37,0.014,0.006,872.5,33.44,0,10.188
16,64,2021/09/01,02:00:08,2021/09/01,02:08:29,20.6,8.37,0.407,0.049,3124.36,829.21,0,10.595
16,65,2021/09/01,02:11:40,2021/09/01,02:13:48,3.18,2.15,0.017,0.008,802.53,30.01,0,10.613
16,66,2021/09/01,04:30:18,2021/09/01,04:36:29,136.5,6.2,0.329,0.053,2296.1,701.38,0,10.942
16,67,2021/09/01,05:13:07,2021/09/01,05:16:33,36.63,3.45,0.009,0.003,1272.61,19.65,0,10.951
16,68,2021/09/01,05:19:38,2021/09/01,05:20:30,3.08,0.88,0.01,0.011,321.24,23.58,0,10.961
16,69,2021/09/01,06:09:57,2021/09/01,06:12:24,49.45,2.47,0.014,0.006,905.82,24.9,0,10.975
16,70,2021/09/01,06:18:45,2021/09/01,06:20:03,6.35,1.32,0.001,0.001,483.63,2.85,0.013,10.977
16,71,2021/09/01,06:36:10,2021/09/01,06:40:40,16.12,4.52,0.004,0.001,1665.7,6.93,0,10.98
16,72,2021/09/01,08:00:14,2021/09/01,08:05:00,79.57,4.78,0.921,0.193,1770.2,1960.38,0,11.901
16,73,2021/09/01,16:30:12,2021/09/01,16:41:06,505.2,10.92,0.314,0.029,4069.63,240.6,0,12.215
16,74,2021/09/01,16:43:50,2021/09/01,16:45:22,2.73,1.55,0.008,0.005,568.8,19.07,0,12.223
16,75,2021/09/01,16:52:06,2021/09/01,17:01:09,6.73,9.07,0.217,0.024,3380.67,637.78,0,12.44
16,76,2021/09/01,17:38:09,2021/09/01,17:41:44,37,3.6,0.159,0.044,1337.35,490.76,0,12.599
16,77,2021/09/01,18:35:42,2021/09/01,18:39:49,53.97,4.13,0.001,0,1515.23,3.93,0.002,12.6
16,78,2021/09/01,18:50:26,2021/09/01,18:55:03,10.62,4.63,0.017,0.004,1701.2,47.41,0,12.617
16,79,2021/09/01,19:01:11,2021/09/01,19:02:02,6.13,0.87,0.005,0.005,314.55,12.33,0,12.622
16,80,2021/09/01,20:00:07,2021/09/01,20:11:38,58.08,11.53,0.358,0.031,4291.2,750.16,0,12.98
16,81,2021/09/01,20:14:56,2021/09/01,20:18:47,3.3,3.87,0.018,0.005,1428.55,52.51,0,12.998
16,82,2021/09/01,20:23:59,2021/09/01,20:30:11,5.2,6.22,0.203,0.033,2315.45,627.14,0,13.201
16,83,2021/09/01,21:29:01,2021/09/01,21:39:08,58.83,10.13,0.023,0.002,3719.34,8.08,0,13.223
16,84,2021/09/01,22:30:01,2021/09/01,22:44:56,50.88,14.93,0.417,0.028,5549.52,918.52,0,13.64
16,85,2021/09/01,22:49:14,2021/09/01,22:55:29,4.3,6.27,0.15,0.024,2351.33,612.57,0,13.791
16,86,2021/09/01,23:08:17,2021/09/01,23:10:55,12.8,2.65,0.037,0.014,973.36,98.7,0,13.828
16,87,2021/09/02,01:24:15,2021/09/02,01:26:53,133.33,2.65,0.012,0.005,967.59,30.57,0,13.84
16,88,2021/09/02,01:57:49,2021/09/02,02:09:17,30.93,11.48,0.518,0.045,4278.79,1151.56,0,14.358
16,89,2021/09/02,02:19:38,2021/09/02,02:24:06,10.35,4.48,0.01,0.002,1641.69,20.35,0,14.368
16,90,2021/09/02,04:30:14,2021/09/02,04:39:49,126.13,9.6,0.377,0.039,3561.46,1174.01,0,14.745
,,,,,,,,,,,,,
