Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
1,87,2021/07/30,20:48:12,2021/07/30,20:52:29,3.15,4.3,0.039,0.009,1289.53,84.63,0,8.525
1,88,2021/07/30,21:02:35,2021/07/30,21:07:02,10.1,4.47,0.089,0.02,1345.97,223.46,0,8.614
1,89,2021/07/30,21:45:38,2021/07/30,21:49:12,38.6,3.58,0.132,0.037,1076.23,229.07,0,8.746
1,90,2021/07/30,22:08:04,2021/07/30,22:09:41,18.87,1.63,0.009,0.005,481.48,2.77,0.015,8.754
1,91,2021/07/30,22:41:05,2021/07/30,22:52:47,31.4,11.72,0.104,0.009,3519.62,217.12,0,8.858
1,92,2021/07/30,23:07:31,2021/07/30,23:26:26,14.73,18.93,0.226,0.012,5703.31,706.29,0,9.084
1,93,2021/07/30,23:30:57,2021/07/30,23:37:16,4.52,6.33,0.13,0.02,1910.69,310.11,0,9.214
1,94,2021/07/30,23:43:05,2021/07/30,23:50:50,5.82,7.77,0.048,0.006,2318.47,15.37,0,9.262
1,95,2021/07/31,00:55:15,2021/07/31,01:18:27,64.42,23.22,0.192,0.008,6941.97,254.42,0,9.454
1,96,2021/07/31,02:33:31,2021/07/31,02:37:05,75.07,3.58,0.088,0.025,1075.93,255.07,0,9.542
1,97,2021/07/31,02:42:38,2021/07/31,03:01:04,5.55,18.45,0.079,0.004,5493.1,183.23,0,9.621
1,98,2021/07/31,03:03:38,2021/07/31,03:12:03,2.57,8.43,0.121,0.014,2517.24,273.05,0,9.742
1,99,2021/07/31,03:20:24,2021/07/31,03:31:31,8.35,11.13,0.168,0.015,3318.4,388.63,0,9.909
1,100,2021/07/31,03:36:43,2021/07/31,03:41:05,5.2,4.38,0.094,0.022,1317.95,119.45,0,10.004
1,101,2021/07/31,04:57:34,2021/07/31,05:04:28,76.48,6.92,0.131,0.019,2057.72,479.07,0,10.135
1,102,2021/07/31,05:07:48,2021/07/31,05:16:50,3.33,9.05,0.117,0.013,2691.64,235.72,0,10.252
1,103,2021/07/31,06:30:24,2021/07/31,06:33:31,73.57,3.13,0.103,0.033,931.24,11.93,0,10.355
1,104,2021/07/31,06:36:43,2021/07/31,06:39:26,3.2,2.73,0.013,0.005,814.98,27.39,0,10.368
1,105,2021/07/31,06:44:56,2021/07/31,06:47:04,5.5,2.15,0.048,0.023,638.59,104.61,0,10.416
1,106,2021/07/31,07:47:42,2021/07/31,07:49:36,60.63,1.92,0.018,0.009,559.46,4.26,0.001,10.434
1,107,2021/07/31,07:55:05,2021/07/31,07:56:02,5.48,0.97,0.004,0.004,279.99,7.92,0,10.438
1,108,2021/07/31,09:10:48,2021/07/31,09:23:01,74.77,12.23,0.019,0.002,3605.07,64.07,0,10.457
1,109,2021/07/31,09:26:15,2021/07/31,09:29:25,3.23,3.18,0.055,0.017,943.58,91.28,0,10.512
1,110,2021/07/31,13:05:36,2021/07/31,13:06:11,216.18,0.6,0.006,0.01,172.25,11.91,0,10.518
1,111,2021/07/31,14:41:41,2021/07/31,14:43:05,95.5,1.42,0.01,0.007,412.21,20.83,0,10.529
1,112,2021/07/31,14:57:32,2021/07/31,15:00:12,14.45,2.68,0.011,0.004,785.59,40.36,0,10.539
1,113,2021/07/31,15:52:16,2021/07/31,15:55:07,52.07,2.87,0.04,0.014,841.72,112.21,0,10.58
1,114,2021/07/31,16:21:33,2021/07/31,16:24:41,26.43,3.15,0.116,0.037,927.42,258.72,0,10.696
1,115,2021/07/31,16:51:11,2021/07/31,16:53:06,26.5,1.93,0.054,0.028,570.29,145.85,0,10.75
1,116,2021/07/31,17:02:57,2021/07/31,17:07:05,9.85,4.15,0.745,0.18,1218.45,1341.36,0,11.495
1,117,2021/07/31,17:12:07,2021/07/31,17:16:04,5.03,3.97,0.003,0.001,1167.39,4.05,0.001,11.498
1,118,2021/07/31,17:23:15,2021/07/31,17:35:12,7.18,11.97,0.004,0,3522.6,7.29,0,11.502
1,119,2021/07/31,17:38:13,2021/07/31,17:42:18,3.02,4.1,0.01,0.003,1206.46,21.44,0,11.512
1,120,2021/07/31,17:45:49,2021/07/31,17:53:30,3.52,7.7,0.081,0.011,2275.42,141.24,0,11.593
1,121,2021/07/31,17:56:27,2021/07/31,18:02:29,2.95,6.05,0.004,0.001,1776.61,12.64,0,11.597
1,122,2021/07/31,18:31:13,2021/07/31,18:36:38,28.73,5.43,0.033,0.006,1602.25,60.79,0,11.63
1,123,2021/07/31,18:42:27,2021/07/31,18:44:22,5.82,1.93,0.065,0.034,574.25,112.93,0,11.695
1,124,2021/07/31,18:59:38,2021/07/31,19:06:27,15.27,6.83,0.165,0.024,2017.92,347.46,0,11.86
1,125,2021/07/31,19:16:21,2021/07/31,19:18:29,9.9,2.15,0.064,0.03,630.09,126.92,0,11.924
1,126,2021/07/31,19:31:20,2021/07/31,19:41:15,12.85,9.93,0.02,0.002,2912.18,43.63,0,11.944
1,127,2021/07/31,19:44:05,2021/07/31,19:48:33,2.83,4.48,0.008,0.002,1317.67,23.69,0,11.952
1,128,2021/07/31,19:52:21,2021/07/31,20:01:15,3.8,8.92,0.004,0,2615.84,9.56,0,11.956
1,129,2021/07/31,20:05:16,2021/07/31,20:15:09,4.02,9.9,0.005,0,2917.94,14.08,0,11.96
1,130,2021/07/31,20:19:20,2021/07/31,20:36:01,4.18,16.7,0.014,0.001,4915.22,37.51,0,11.974
1,131,2021/07/31,20:46:34,2021/07/31,20:55:12,10.55,8.65,0.093,0.011,2543.31,261.66,0,12.068
1,132,2021/07/31,21:30:29,2021/07/31,21:37:55,35.28,7.45,0.062,0.008,2193.49,125.74,0,12.13
1,133,2021/07/31,22:45:34,2021/07/31,23:08:31,67.65,22.97,0.166,0.007,6790.77,429.77,0,12.296
1,134,2021/07/31,23:11:02,2021/07/31,23:16:56,2.52,5.92,0.113,0.019,1747.81,189.84,0,12.409
1,135,2021/07/31,23:20:49,2021/07/31,23:25:49,3.88,5.02,0.026,0.005,1470.16,52.04,0,12.435
1,136,2021/07/31,23:28:45,2021/07/31,23:40:38,2.93,11.9,0.007,0.001,3516.47,11.18,0,12.442
1,137,2021/08/01,01:49:22,2021/08/01,01:55:49,128.73,6.47,0.099,0.015,1903.1,167.89,0,12.541
1,138,2021/08/01,02:00:08,2021/08/01,02:17:38,4.32,17.52,0.124,0.007,5158.75,447.92,0,12.666
1,139,2021/08/01,02:20:31,2021/08/01,02:22:28,2.88,1.97,0.079,0.04,575.9,175.6,0,12.745
1,140,2021/08/01,03:38:20,2021/08/01,03:50:49,75.87,12.5,0.202,0.016,3680.06,537.64,0,12.947
1,141,2021/08/01,05:02:13,2021/08/01,05:23:39,71.4,21.45,0.203,0.009,6309.01,552.23,0,13.151
1,142,2021/08/01,05:28:10,2021/08/01,05:34:28,4.52,6.32,0.009,0.002,1854.18,19.24,0,13.16
1,143,2021/08/01,05:39:23,2021/08/01,05:45:19,4.92,5.95,0.107,0.018,1745.51,244.83,0,13.267
1,144,2021/08/01,05:48:42,2021/08/01,05:59:13,3.38,10.53,0.001,0,3070.93,3.32,0.005,13.268
1,145,2021/08/01,06:02:46,2021/08/01,06:07:10,3.55,4.42,0.033,0.007,1292.66,55.88,0,13.301
1,146,2021/08/01,07:20:34,2021/08/01,07:28:41,73.4,8.13,0.067,0.008,2372.58,17.15,0,13.368
1,147,2021/08/01,07:32:10,2021/08/01,07:54:36,3.48,22.45,0.066,0.003,6585.46,96.98,0,13.434
1,148,2021/08/01,09:01:54,2021/08/01,09:09:22,67.3,7.48,0.058,0.008,2185.6,143.2,0,13.492
1,149,2021/08/01,11:16:29,2021/08/01,11:24:13,127.12,7.75,0.079,0.01,2274.96,131.05,0,13.571
2,1,2021/07/28,16:40:38,2021/07/28,16:41:31,0,0.9,0.002,0.002,295.55,6.77,0,0.002
2,2,2021/07/28,16:59:54,2021/07/28,17:07:15,18.38,7.37,0.084,0.011,2463.19,253.06,0,0.087
2,3,2021/07/28,17:29:30,2021/07/28,17:34:36,22.25,5.12,0.175,0.034,1706.91,735.51,0,0.262
2,4,2021/07/28,17:47:05,2021/07/28,17:49:55,12.48,2.85,0.087,0.031,950.6,184.8,0,0.349
2,5,2021/07/28,18:10:43,2021/07/28,18:16:05,20.8,5.38,0.078,0.015,1792.17,181.88,0,0.427
2,6,2021/07/28,18:31:24,2021/07/28,18:37:01,15.32,5.63,0.627,0.111,1896.09,1262.85,0,1.054
2,7,2021/07/28,19:03:10,2021/07/28,19:09:08,26.15,5.98,0.149,0.025,1996.41,361.41,0,1.203
2,8,2021/07/28,19:12:12,2021/07/28,19:14:35,3.07,2.4,0.006,0.002,794.07,17.81,0,1.209
2,9,2021/07/28,20:31:25,2021/07/28,20:56:37,76.83,25.22,0.03,0.001,8363.76,65.39,0,1.239
2,10,2021/07/28,21:03:28,2021/07/28,21:22:48,6.85,19.35,0.025,0.001,6413.16,4.21,0.001,1.263
2,11,2021/07/28,21:40:00,2021/07/28,21:40:43,17.2,0.73,0.007,0.009,245.91,16.02,0,1.27
2,12,2021/07/28,22:30:12,2021/07/28,23:06:42,49.48,36.52,0.812,0.022,12283.57,2157.79,0,2.082
2,13,2021/07/28,23:12:26,2021/07/28,23:16:36,5.73,4.18,0.029,0.007,1387.77,74.13,0,2.111
2,14,2021/07/28,23:21:53,2021/07/28,23:28:47,5.28,6.92,0.114,0.016,2301.79,330.95,0,2.225
2,15,2021/07/28,23:42:29,2021/07/28,23:43:15,13.7,0.78,0.002,0.002,253.67,4.07,0.001,2.227
