Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
5,27,2021/08/12,17:44:46,2021/08/12,17:47:40,35.65,2.92,0.105,0.036,1042,167.03,0,3.958
5,28,2021/08/12,18:16:08,2021/08/12,18:20:04,28.47,3.95,0.091,0.023,1408.36,214.52,0,4.048
5,29,2021/08/12,18:44:42,2021/08/12,18:45:53,24.63,1.2,0.695,0.579,426.47,1336.44,0,4.743
5,30,2021/08/12,19:03:30,2021/08/12,19:07:48,17.62,4.32,0.013,0.003,1537.65,32.51,0,4.757
5,31,2021/08/12,19:10:31,2021/08/12,19:11:14,2.72,0.73,0.004,0.005,253.29,8.38,0,4.76
5,32,2021/08/12,21:29:49,2021/08/12,21:40:15,138.58,10.45,0.16,0.015,3735.28,254.01,0,4.92
5,33,2021/08/12,21:54:05,2021/08/12,22:04:18,13.83,10.23,0.005,0.001,3617.53,8.08,0,4.926
5,34,2021/08/12,22:28:37,2021/08/12,22:44:05,24.32,15.48,0.308,0.02,5546.86,698.72,0,5.233
5,35,2021/08/12,23:40:46,2021/08/12,23:47:36,56.68,6.85,0.099,0.014,2454.32,218.63,0,5.333
5,36,2021/08/12,23:56:24,2021/08/12,23:58:31,8.8,2.13,0.006,0.003,753.09,11.16,0,5.339
5,37,2021/08/13,00:54:28,2021/08/13,01:02:30,55.95,8.05,0.207,0.026,2884.65,426.61,0,5.546
5,38,2021/08/13,02:02:29,2021/08/13,02:10:46,59.98,8.3,0.048,0.006,2964.15,139.17,0,5.594
5,39,2021/08/13,03:29:15,2021/08/13,03:30:40,78.48,1.43,0.002,0.001,499.84,2.57,0.022,5.596
5,40,2021/08/13,04:01:20,2021/08/13,04:15:32,30.67,14.22,0.157,0.011,5054.47,255.89,0,5.753
5,41,2021/08/13,04:36:54,2021/08/13,04:46:42,21.37,9.82,0.162,0.017,3491.46,421.18,0,5.915
5,42,2021/08/13,04:55:42,2021/08/13,04:56:12,9,0.52,0.007,0.013,176.06,7.21,0,5.922
5,43,2021/08/13,08:55:53,2021/08/13,09:02:38,239.68,6.77,0.225,0.033,2414.35,344.84,0,6.147
5,44,2021/08/13,13:50:45,2021/08/13,13:56:09,288.12,5.42,0.134,0.025,1935.3,240.8,0,6.281
5,45,2021/08/13,15:57:45,2021/08/13,16:03:57,121.6,6.22,0.245,0.039,2215.13,420.01,0,6.526
5,46,2021/08/13,16:48:43,2021/08/13,16:55:14,44.77,6.53,0.026,0.004,2307.18,79.77,0,6.551
5,47,2021/08/13,17:09:50,2021/08/13,17:17:19,14.6,7.5,0.272,0.036,2658.23,513.57,0,6.823
5,48,2021/08/13,17:43:28,2021/08/13,17:52:23,26.15,8.93,0.25,0.028,3178.63,641.18,0,7.074
5,49,2021/08/13,19:08:33,2021/08/13,19:16:54,76.17,8.37,0.02,0.002,2950.6,78.78,0,7.094
5,50,2021/08/13,19:19:44,2021/08/13,19:28:46,2.83,9.05,0.216,0.024,3211.61,414.3,0,7.31
5,51,2021/08/13,20:01:35,2021/08/13,20:11:22,32.82,9.8,0.381,0.039,3452.93,625.79,0,7.691
5,52,2021/08/13,20:52:57,2021/08/13,20:56:18,41.58,3.37,0.004,0.001,1184.75,13.59,0,7.695
5,53,2021/08/13,21:16:49,2021/08/13,21:24:28,20.52,7.67,0.803,0.105,2724.21,2215.59,0,8.498
5,54,2021/08/13,21:32:51,2021/08/13,21:37:08,8.38,4.3,0.002,0.001,1495.92,5.96,0,8.501
5,55,2021/08/13,23:25:05,2021/08/13,23:27:16,107.95,2.2,0.025,0.011,774.61,62.77,0,8.525
5,56,2021/08/13,23:43:58,2021/08/13,23:48:23,16.7,4.43,0.062,0.014,1583.21,118.7,0,8.588
5,57,2021/08/14,01:36:54,2021/08/14,01:37:46,108.52,0.88,0.004,0.005,303.86,8.47,0,8.592
5,58,2021/08/14,02:00:07,2021/08/14,02:05:11,22.35,5.08,0.052,0.01,1788.47,137.38,0,8.644
5,59,2021/08/14,03:13:22,2021/08/14,03:19:59,68.18,6.63,0.053,0.008,2330.53,99.42,0,8.697
5,60,2021/08/14,05:06:02,2021/08/14,05:12:50,106.05,6.82,0.139,0.02,2439.68,102.34,0,8.836
5,61,2021/08/14,05:16:21,2021/08/14,05:21:48,3.52,5.47,0.006,0.001,1911.33,13.69,0,8.842
5,62,2021/08/14,10:41:18,2021/08/14,10:43:25,319.5,2.13,0.033,0.015,750.84,105.56,0,8.875
5,63,2021/08/14,10:50:49,2021/08/14,10:56:15,7.4,5.45,0.046,0.008,1925.04,85.22,0,8.921
5,64,2021/08/14,12:55:39,2021/08/14,13:01:52,119.4,6.23,0.097,0.016,2225.56,105.06,0,9.018
5,65,2021/08/14,15:12:40,2021/08/14,15:24:27,130.8,11.8,0.297,0.025,4184.9,626.18,0,9.315
5,66,2021/08/14,16:20:54,2021/08/14,16:26:34,56.45,5.68,0.179,0.031,2008.99,367.77,0,9.494
5,67,2021/08/14,16:51:26,2021/08/14,16:58:54,24.87,7.48,0.14,0.019,2626.18,222.11,0,9.634
5,68,2021/08/14,17:06:50,2021/08/14,17:07:59,7.93,1.17,0.006,0.005,402.35,16.03,0,9.64
5,69,2021/08/14,17:11:53,2021/08/14,17:16:25,3.9,4.55,0.121,0.027,1603.99,239.77,0,9.761
5,70,2021/08/14,17:34:59,2021/08/14,17:40:58,18.57,6,0.138,0.023,2107.27,241.99,0,9.898
5,71,2021/08/14,17:57:49,2021/08/14,18:00:31,16.85,2.72,0.073,0.027,953.49,174.28,0,9.971
5,72,2021/08/14,18:07:33,2021/08/14,18:12:42,7.03,5.17,0.127,0.025,1821.95,283.27,0,10.098
5,73,2021/08/14,19:23:16,2021/08/14,19:36:01,70.57,12.77,0.33,0.026,4546.4,658.67,0,10.428
5,74,2021/08/14,20:00:34,2021/08/14,20:07:38,24.55,7.08,0.169,0.024,2489.84,154.98,0,10.597
5,75,2021/08/14,20:26:11,2021/08/14,20:29:24,18.55,3.23,0.012,0.004,1117.06,28.66,0,10.609
5,76,2021/08/14,20:49:02,2021/08/14,20:56:47,19.63,7.77,0.201,0.026,2732.77,218.79,0,10.81
5,77,2021/08/14,21:49:53,2021/08/14,21:57:41,53.1,7.82,0.139,0.018,2755.44,126.17,0,10.949
5,78,2021/08/14,22:26:58,2021/08/14,22:35:13,29.28,8.27,0.983,0.119,2888.75,2261,0,11.933
5,79,2021/08/14,22:47:31,2021/08/14,22:48:18,12.3,0.8,0.001,0.002,273.03,4.34,0.001,11.934
5,80,2021/08/14,22:52:01,2021/08/14,22:57:12,3.72,5.2,0.01,0.002,1792.43,26.16,0,11.944
5,81,2021/08/14,23:01:08,2021/08/14,23:03:42,3.93,2.58,0.006,0.002,889.72,12.1,0,11.95
5,82,2021/08/14,23:43:17,2021/08/14,23:43:58,39.58,0.7,0.001,0.002,237.8,2.26,0.04,11.951
5,83,2021/08/15,04:25:10,2021/08/15,04:26:52,281.2,1.72,0.028,0.016,601.2,63.28,0,11.978
5,84,2021/08/15,05:01:39,2021/08/15,05:16:02,34.78,14.4,0.154,0.011,4983.47,18.6,0,12.132
5,85,2021/08/15,05:22:52,2021/08/15,05:30:17,6.83,7.43,0.171,0.023,2624.09,407.62,0,12.303
5,86,2021/08/15,08:38:17,2021/08/15,08:42:20,188,4.07,0.095,0.023,1425.97,147.69,0,12.398
5,87,2021/08/15,08:55:13,2021/08/15,08:58:31,12.88,3.32,0.077,0.023,1157.44,210.37,0,12.475
5,88,2021/08/15,11:58:07,2021/08/15,12:04:48,179.6,6.7,0.164,0.024,2349.72,542.29,0,12.639
5,89,2021/08/15,15:41:52,2021/08/15,15:47:19,217.07,5.47,0.172,0.031,1908.03,319.91,0,12.811
6,1,2021/08/11,17:28:06,2021/08/11,17:30:00,0,1.92,0.021,0.011,706.55,31.67,0,0.021
6,2,2021/08/11,18:07:26,2021/08/11,18:08:45,37.43,1.33,0.04,0.03,489.21,122.8,0,0.061
6,3,2021/08/11,18:18:26,2021/08/11,18:21:34,9.68,3.15,0.006,0.002,1164.52,16.02,0,0.067
6,4,2021/08/11,18:28:38,2021/08/11,18:31:31,7.07,2.9,0.006,0.002,1069.86,10.23,0,0.074
6,5,2021/08/11,18:36:27,2021/08/11,18:38:02,4.93,1.6,0.011,0.007,586.57,39.43,0,0.084
6,6,2021/08/11,18:42:11,2021/08/11,18:42:55,4.15,0.75,0.002,0.003,273.22,3.84,0.002,0.086
6,7,2021/08/11,18:56:47,2021/08/11,18:59:49,13.87,3.05,0.012,0.004,1125.16,27.98,0,0.098
6,8,2021/08/11,19:19:58,2021/08/11,19:21:36,20.15,1.65,0.012,0.007,608.08,24.3,0,0.111
6,9,2021/08/11,22:29:06,2021/08/11,23:06:56,187.5,37.85,0.982,0.026,14038.39,2664.71,0,1.093
6,10,2021/08/11,23:11:04,2021/08/11,23:21:13,4.13,10.17,0.244,0.024,3778.7,619.5,0,1.337
6,11,2021/08/11,23:27:45,2021/08/11,23:35:05,6.53,7.35,0.101,0.014,2728.71,179.06,0,1.438
6,12,2021/08/12,01:33:51,2021/08/12,01:34:43,118.77,0.88,0.019,0.022,321.11,37.83,0,1.457
6,13,2021/08/12,02:32:55,2021/08/12,02:37:00,58.2,4.1,0.013,0.003,1513.41,2.73,0.016,1.47
6,14,2021/08/12,04:30:06,2021/08/12,04:48:18,113.1,18.22,0.685,0.038,6807.91,1242.69,0,2.155
6,15,2021/08/12,16:30:09,2021/08/12,16:39:35,701.85,9.45,0.24,0.025,3510,467.91,0,2.395
6,16,2021/08/12,16:55:35,2021/08/12,16:59:23,16,3.82,0.128,0.033,1412.63,294.73,0,2.523
6,17,2021/08/12,17:18:09,2021/08/12,17:20:35,18.77,2.45,0.106,0.043,899.37,245.63,0,2.629
6,18,2021/08/12,17:25:40,2021/08/12,17:28:16,5.08,2.62,0.057,0.022,958.08,125.1,0,2.687
6,19,2021/08/12,17:39:52,2021/08/12,17:42:04,11.6,2.22,0.05,0.023,811.42,87.98,0,2.737
6,20,2021/08/12,17:46:45,2021/08/12,17:49:03,4.68,2.32,0.051,0.022,847.55,223.11,0,2.788
6,21,2021/08/12,18:01:00,2021/08/12,18:03:54,11.95,2.92,0.081,0.028,1072.26,194.45,0,2.869
6,22,2021/08/12,18:13:04,2021/08/12,18:15:00,9.17,1.95,0.046,0.024,712.34,117.71,0,2.916
6,23,2021/08/12,18:18:54,2021/08/12,18:20:50,3.9,1.95,0.068,0.035,712.08,164.87,0,2.984
6,24,2021/08/12,18:27:39,2021/08/12,18:32:57,6.82,5.32,0.068,0.013,1955.23,149.67,0,3.052
6,25,2021/08/12,18:35:46,2021/08/12,18:40:47,2.82,5.03,0.042,0.008,1855.15,92.02,0,3.094
6,26,2021/08/12,18:48:12,2021/08/12,18:58:20,7.42,10.15,0.111,0.011,3733.18,390.64,0,3.205
6,27,2021/08/12,19:01:37,2021/08/12,19:03:28,3.28,1.87,0.054,0.029,687.79,136.19,0,3.259
6,28,2021/08/12,19:07:54,2021/08/12,19:09:22,4.43,1.48,0.055,0.037,539.34,100.37,0,3.314
6,29,2021/08/12,19:12:13,2021/08/12,19:17:38,2.85,5.43,0.103,0.019,1995.11,228.02,0,3.417
6,30,2021/08/12,19:20:49,2021/08/12,19:30:37,3.18,9.82,0.099,0.01,3608.17,243.86,0,3.516
6,31,2021/08/12,20:39:03,2021/08/12,20:43:16,68.43,4.23,0.009,0.002,1549.09,16.58,0,3.525
6,32,2021/08/12,21:37:39,2021/08/12,21:43:17,54.38,5.65,0.002,0,2069.2,4.11,0.001,3.528
6,33,2021/08/12,21:45:54,2021/08/12,21:51:03,2.62,5.17,0.009,0.002,1893.27,25.32,0,3.537
6,34,2021/08/12,21:56:15,2021/08/12,21:59:58,5.2,3.73,0.017,0.005,1370.59,27.95,0,3.554
6,35,2021/08/12,22:03:49,2021/08/12,22:11:10,3.85,7.37,0.015,0.002,2700.9,35.97,0,3.569
6,36,2021/08/12,22:25:13,2021/08/12,22:42:29,14.05,17.28,0.464,0.027,6377.39,1160.03,0,4.033
6,37,2021/08/12,22:46:51,2021/08/12,22:50:07,4.37,3.28,0.139,0.042,1205.04,314.68,0,4.172
6,38,2021/08/12,23:11:19,2021/08/12,23:19:13,21.2,7.92,0.658,0.083,2898.78,2059.4,0,4.83
6,39,2021/08/12,23:21:50,2021/08/12,23:30:28,2.62,8.65,0.071,0.008,3162.55,160.04,0,4.901
6,40,2021/08/12,23:34:01,2021/08/12,23:35:12,3.55,1.2,0.003,0.003,433.34,8.81,0,4.904
6,41,2021/08/13,02:19:30,2021/08/13,02:21:00,164.3,1.52,0.022,0.014,551.09,51.04,0,4.926
6,42,2021/08/13,02:32:10,2021/08/13,02:46:40,11.17,14.52,0.044,0.003,5300.22,112.57,0,4.97
6,43,2021/08/13,03:53:23,2021/08/13,03:53:54,66.72,0.53,0.003,0.006,193.74,3.73,0.002,4.973
6,44,2021/08/13,04:30:06,2021/08/13,05:10:46,36.2,40.68,0.517,0.013,14986.44,882.06,0,5.49
6,45,2021/08/13,05:19:07,2021/08/13,05:21:06,8.35,2,0.021,0.011,724.19,43.71,0,5.511
6,46,2021/08/13,16:30:06,2021/08/13,16:39:45,669,9.67,0.23,0.024,3568.77,564.12,0,5.741
6,47,2021/08/13,16:49:56,2021/08/13,16:52:08,10.18,2.22,0.051,0.023,815.67,112.8,0,5.792
6,48,2021/08/13,17:00:44,2021/08/13,17:01:58,8.6,1.25,0.019,0.015,455.42,44.26,0,5.811
6,49,2021/08/13,17:16:34,2021/08/13,17:19:12,14.6,2.65,0.05,0.019,978.84,161.72,0,5.86
6,50,2021/08/13,17:26:46,2021/08/13,17:32:25,7.57,5.67,0.069,0.012,2069.78,179.34,0,5.929
6,51,2021/08/13,17:40:13,2021/08/13,17:41:15,7.8,1.05,0.014,0.013,376.9,23.09,0,5.943
6,52,2021/08/13,17:45:12,2021/08/13,17:47:51,3.95,2.67,0.057,0.021,970.48,38.29,0,5.999
6,53,2021/08/13,18:00:58,2021/08/13,18:04:15,13.12,3.3,0.052,0.016,1209.66,121.52,0,6.051
6,54,2021/08/13,18:06:53,2021/08/13,18:08:53,2.63,2.02,0.07,0.035,735.48,166.29,0,6.121
6,55,2021/08/13,18:11:29,2021/08/13,18:14:28,2.6,3,0.007,0.002,1098.71,36.62,0,6.129
6,56,2021/08/13,18:19:43,2021/08/13,18:24:26,5.25,4.73,0.099,0.021,1742.37,291.71,0,6.228
6,57,2021/08/13,18:27:29,2021/08/13,18:34:11,3.05,6.72,0.133,0.02,2459.22,268.67,0,6.361
6,58,2021/08/13,18:40:19,2021/08/13,18:46:37,6.13,6.32,0.118,0.019,2303.65,192.15,0,6.479
6,59,2021/08/13,19:22:04,2021/08/13,19:24:32,35.45,2.48,0.026,0.01,891.88,63.08,0,6.505
6,60,2021/08/13,19:58:08,2021/08/13,20:01:04,33.6,2.95,0.005,0.002,1060.71,9.74,0,6.509
6,61,2021/08/13,22:29:05,2021/08/13,22:42:47,148.02,13.72,0.032,0.002,4960.24,19.46,0,6.541
6,62,2021/08/13,22:59:05,2021/08/13,23:03:07,16.3,4.05,0.004,0.001,1465.29,10.2,0,6.545
6,63,2021/08/14,02:08:19,2021/08/14,02:09:07,185.2,0.82,0.01,0.012,289.85,12.6,0,6.555
6,64,2021/08/14,04:15:52,2021/08/14,04:41:27,126.75,25.6,0.124,0.005,9265.18,230.28,0,6.679
6,65,2021/08/14,04:55:52,2021/08/14,04:58:37,14.42,2.77,0.052,0.019,999.04,118.44,0,6.731
6,66,2021/08/14,05:25:49,2021/08/14,05:28:42,27.2,2.9,0.067,0.023,1050.71,234.95,0,6.798
6,67,2021/08/14,08:25:38,2021/08/14,08:26:09,176.93,0.53,0.004,0.007,188.16,7.78,0,6.801
6,68,2021/08/14,10:13:38,2021/08/14,10:18:01,107.48,4.4,0.293,0.067,1587.27,51.11,0,7.094
6,69,2021/08/14,10:20:44,2021/08/14,10:22:13,2.72,1.5,0.028,0.019,535.28,57.29,0,7.122
6,70,2021/08/14,16:30:04,2021/08/14,16:38:46,367.85,8.72,0.088,0.01,3164.9,320.81,0,7.21
6,71,2021/08/14,16:52:43,2021/08/14,16:53:54,13.95,1.2,0.039,0.032,432.77,77.27,0,7.249
6,72,2021/08/14,16:57:47,2021/08/14,16:59:44,3.88,1.97,0.053,0.027,704.61,91.88,0,7.303
6,73,2021/08/14,17:07:36,2021/08/14,17:09:12,7.87,1.62,0.061,0.038,578.59,125.77,0,7.364
6,74,2021/08/14,17:24:40,2021/08/14,17:29:20,15.47,4.68,0.078,0.017,1682.97,162.67,0,7.442
6,75,2021/08/14,17:32:38,2021/08/14,17:34:46,3.3,2.15,0.068,0.032,770.09,187.57,0,7.51
6,76,2021/08/14,17:42:53,2021/08/14,17:43:49,8.12,0.95,0.03,0.032,339.75,50.96,0,7.541
6,77,2021/08/14,17:55:26,2021/08/14,17:56:55,11.62,1.5,0.077,0.051,539.51,135.96,0,7.617
6,78,2021/08/14,18:02:21,2021/08/14,18:13:25,5.43,11.08,0.126,0.011,3992.92,222.55,0,7.744
6,79,2021/08/14,18:16:08,2021/08/14,18:17:46,2.72,1.65,0.058,0.035,595.77,165.7,0,7.801
6,80,2021/08/14,18:25:33,2021/08/14,18:37:24,7.78,11.87,0.115,0.01,4270.94,321.36,0,7.917
6,81,2021/08/14,18:44:02,2021/08/14,18:46:16,6.63,2.25,0.061,0.027,805.19,197.27,0,7.978
6,82,2021/08/14,18:48:54,2021/08/14,19:03:58,2.63,15.08,0.3,0.02,5456.21,750.71,0,8.278
6,83,2021/08/14,19:09:37,2021/08/14,19:12:15,5.65,2.65,0.119,0.045,947.38,293.82,0,8.396
6,84,2021/08/14,19:21:41,2021/08/14,19:26:39,9.43,4.98,0.628,0.126,1783.39,1217.61,0,9.025
6,85,2021/08/14,19:51:04,2021/08/14,19:53:23,24.42,2.33,0.006,0.002,834.17,10.44,0,9.03
6,86,2021/08/14,21:35:57,2021/08/14,21:37:40,102.57,1.73,0.027,0.016,619.73,92.3,0,9.057
6,87,2021/08/14,21:52:28,2021/08/14,21:56:55,14.8,4.47,0.022,0.005,1599.5,44.9,0,9.079
6,88,2021/08/14,21:59:29,2021/08/14,22:06:23,2.57,6.92,0.008,0.001,2477.13,21.6,0,9.088
6,89,2021/08/14,22:09:42,2021/08/14,22:10:41,3.32,1,0.005,0.005,355.59,12.83,0,9.093
6,90,2021/08/14,22:28:50,2021/08/14,22:39:40,18.15,10.85,0.034,0.003,3896.04,68.31,0,9.127
6,91,2021/08/14,22:45:09,2021/08/14,22:49:02,5.48,3.9,0.064,0.017,1395.88,210.09,0,9.191
6,92,2021/08/14,23:52:45,2021/08/14,23:53:49,63.72,1.08,0.003,0.002,384.22,3.6,0.003,9.194
6,93,2021/08/15,00:00:08,2021/08/15,00:02:42,6.32,2.58,0.024,0.009,922.21,48.98,0,9.217
6,94,2021/08/15,00:11:28,2021/08/15,00:12:04,8.77,0.62,0.001,0.002,216.71,4.21,0.001,9.219
6,95,2021/08/15,02:12:08,2021/08/15,02:19:00,120.07,6.88,0.012,0.002,2466.82,20.53,0,9.23
6,96,2021/08/15,04:30:09,2021/08/15,05:03:26,131.15,33.3,0.59,0.018,12048.45,1097.86,0,9.821
6,97,2021/08/15,05:06:56,2021/08/15,05:11:37,3.5,4.7,0.005,0.001,1679.75,6.63,0,9.826
6,98,2021/08/15,05:15:22,2021/08/15,05:17:35,3.75,2.23,0.016,0.007,798.33,34.4,0,9.842
6,99,2021/08/15,10:46:19,2021/08/15,10:49:27,328.73,3.15,0.016,0.005,1123.66,23.63,0,9.857
6,100,2021/08/15,13:56:54,2021/08/15,13:58:16,187.45,1.38,0.01,0.007,492.53,26.57,0,9.868
7,1,2021/08/11,17:31:20,2021/08/11,17:42:17,0,10.97,0.236,0.022,3853.24,792.7,0,0.236
7,2,2021/08/11,18:54:23,2021/08/11,18:59:04,72.1,4.7,0.092,0.02,1648.7,219.61,0,0.328
7,3,2021/08/11,19:34:15,2021/08/11,19:34:49,35.18,0.58,0.001,0.002,198.65,3.87,0.002,0.329
7,4,2021/08/11,19:37:52,2021/08/11,19:41:46,3.05,3.92,0.071,0.018,1384.34,204.89,0,0.4
7,5,2021/08/11,20:00:05,2021/08/11,20:07:14,18.32,7.17,0.131,0.018,2511.79,482.67,0,0.531
7,6,2021/08/11,20:29:58,2021/08/11,20:41:55,22.73,11.97,0.267,0.022,4201.26,591.25,0,0.798
7,7,2021/08/11,20:44:27,2021/08/11,20:47:31,2.53,3.08,0.002,0.001,1072.58,2.6,0.021,0.8
7,8,2021/08/11,20:52:40,2021/08/11,20:58:27,5.15,5.8,0.096,0.017,2041.57,224.43,0,0.896
7,9,2021/08/11,21:16:24,2021/08/11,21:18:48,17.95,2.42,0.002,0.001,846.65,4.4,0.001,0.899
7,10,2021/08/11,21:40:11,2021/08/11,21:46:04,21.38,5.9,0.198,0.034,2075.96,400.35,0,1.097
7,11,2021/08/11,22:34:29,2021/08/11,22:41:08,48.42,6.67,0.075,0.011,2337.27,165.64,0,1.172
7,12,2021/08/11,22:45:33,2021/08/11,22:49:01,4.42,3.48,0.001,0,1226.07,2.28,0.039,1.174
7,13,2021/08/11,22:54:04,2021/08/11,23:00:14,5.05,6.18,0.186,0.03,2170.7,495.82,0,1.36
7,14,2021/08/12,00:09:40,2021/08/12,00:16:12,69.43,6.55,0.252,0.038,2304.15,452.84,0,1.612
7,15,2021/08/12,00:21:02,2021/08/12,00:30:52,4.83,9.85,0.018,0.002,3424.9,43.17,0,1.629
7,16,2021/08/12,01:21:11,2021/08/12,01:27:28,50.32,6.3,0.181,0.029,2196.07,646.52,0,1.81
7,17,2021/08/12,02:00:47,2021/08/12,02:02:19,33.32,1.55,0.005,0.003,532.65,11.37,0,1.815
7,18,2021/08/12,02:38:01,2021/08/12,02:46:15,35.7,8.25,0.693,0.084,2902.1,1382.25,0,2.508
7,19,2021/08/12,03:03:17,2021/08/12,03:08:58,17.03,5.7,0.007,0.001,1968.73,5.2,0,2.516
7,20,2021/08/12,03:20:40,2021/08/12,03:22:29,11.7,1.83,0.026,0.014,634.33,44.22,0,2.542
7,21,2021/08/12,05:50:59,2021/08/12,05:58:29,148.5,7.52,0.119,0.016,2624.3,310.31,0,2.661
7,22,2021/08/12,06:48:08,2021/08/12,06:59:29,49.65,11.37,0.199,0.017,3956.16,250.44,0,2.859
7,23,2021/08/12,07:38:56,2021/08/12,07:44:39,39.45,5.73,0.118,0.021,1996.02,212.77,0,2.978
7,24,2021/08/12,08:18:46,2021/08/12,08:36:30,34.12,17.75,0.098,0.006,6165.95,198.84,0,3.075
7,25,2021/08/12,10:27:40,2021/08/12,10:28:27,111.17,0.8,0.003,0.004,274.05,10.15,0,3.079
7,26,2021/08/12,11:44:22,2021/08/12,11:44:52,75.92,0.52,0.002,0.004,173.87,4.36,0.001,3.081
7,27,2021/08/12,13:03:16,2021/08/12,13:10:02,78.4,6.78,0.169,0.025,2358.93,672.48,0,3.249
7,28,2021/08/12,15:32:52,2021/08/12,15:39:10,142.83,6.32,0.237,0.038,2189.12,399.31,0,3.487
7,29,2021/08/12,15:44:30,2021/08/12,15:47:04,5.33,2.58,0.01,0.004,885.84,4.49,0.001,3.496
7,30,2021/08/12,18:10:22,2021/08/12,18:13:56,143.3,3.58,0.084,0.023,1244.62,77.78,0,3.581
7,31,2021/08/12,19:17:48,2021/08/12,19:26:06,63.87,8.32,0.219,0.026,2907.51,230.05,0,3.799
7,32,2021/08/12,20:07:32,2021/08/12,20:19:10,41.43,11.65,0.285,0.024,4056.48,160.41,0,4.085
7,33,2021/08/12,20:21:48,2021/08/12,20:23:10,2.63,1.38,0.002,0.001,473.34,2.52,0.024,4.086
7,34,2021/08/12,20:34:01,2021/08/12,20:42:07,10.85,8.12,0.021,0.003,2802.17,15.06,0,4.107
7,35,2021/08/12,20:50:01,2021/08/12,21:00:32,7.9,10.53,0.156,0.015,3667.86,56.38,0,4.264
7,36,2021/08/12,21:09:15,2021/08/12,21:11:55,8.72,2.68,0.011,0.004,919.96,8,0,4.275
7,37,2021/08/12,21:22:07,2021/08/12,21:30:54,10.2,8.8,0.269,0.031,3072.3,645.33,0,4.544
7,38,2021/08/12,22:15:44,2021/08/12,22:21:31,44.83,5.8,0.141,0.024,2016.24,366.58,0,4.685
7,39,2021/08/12,23:10:06,2021/08/12,23:17:57,48.58,7.87,0.241,0.031,2745.65,322.57,0,4.926
7,40,2021/08/12,23:53:47,2021/08/12,23:59:39,35.83,5.88,0.082,0.014,2042.12,235.74,0,5.008
7,41,2021/08/13,00:17:20,2021/08/13,00:22:21,17.68,5.03,0.141,0.028,1751.59,183.76,0,5.15
7,42,2021/08/13,01:04:33,2021/08/13,01:06:04,42.2,1.53,0.004,0.002,524.65,10.31,0,5.153
7,43,2021/08/13,01:16:29,2021/08/13,01:17:18,10.42,0.83,0.005,0.006,281.76,8.41,0,5.158
7,44,2021/08/13,01:21:37,2021/08/13,01:37:47,4.32,16.18,0.165,0.01,5600.57,136.35,0,5.324
7,45,2021/08/13,01:54:00,2021/08/13,02:04:39,16.22,10.67,0.249,0.023,3700.04,826.35,0,5.573
7,46,2021/08/13,02:17:33,2021/08/13,02:20:51,12.9,3.32,0.033,0.01,1131.36,9.17,0,5.605
7,47,2021/08/13,02:23:34,2021/08/13,02:25:46,2.72,2.22,0.001,0.001,757.62,5.36,0,5.606
7,48,2021/08/13,02:30:39,2021/08/13,02:45:05,4.88,14.45,0.112,0.008,4989.09,278.9,0,5.718
7,49,2021/08/13,03:55:06,2021/08/13,03:58:22,70.02,3.28,0.012,0.004,1126.14,40.63,0,5.73
7,50,2021/08/13,04:36:24,2021/08/13,04:46:11,38.03,9.8,0.234,0.024,3367.16,549.52,0,5.964
7,51,2021/08/13,05:57:48,2021/08/13,06:05:03,71.62,7.27,0.246,0.034,2502.29,307.36,0,6.21
7,52,2021/08/13,06:45:43,2021/08/13,06:51:34,40.67,5.87,0.006,0.001,2018.81,22.38,0,6.217
7,53,2021/08/13,08:21:12,2021/08/13,08:37:21,89.63,16.17,0.182,0.011,5573.02,416.96,0,6.398
7,54,2021/08/13,09:01:14,2021/08/13,09:04:42,23.88,3.48,0.084,0.024,1191.22,152.39,0,6.482
7,55,2021/08/13,09:22:44,2021/08/13,09:23:55,18.03,1.2,0.008,0.007,406.01,20.61,0,6.49
7,56,2021/08/13,11:02:48,2021/08/13,11:07:42,98.88,4.92,0.059,0.012,1680.63,158.69,0,6.549
7,57,2021/08/13,11:22:53,2021/08/13,11:24:33,15.18,1.68,0.001,0.001,569.5,2.33,0.035,6.55
7,58,2021/08/13,13:46:13,2021/08/13,14:01:17,141.67,15.08,0.145,0.01,5151.19,43.95,0,6.696
7,59,2021/08/13,16:13:51,2021/08/13,16:16:57,132.57,3.12,0.638,0.205,1061.62,2066.37,0,7.334
7,60,2021/08/13,19:28:31,2021/08/13,19:30:12,191.57,1.7,0.028,0.017,584.02,121.16,0,7.362
7,61,2021/08/13,19:42:09,2021/08/13,19:46:55,11.95,4.78,0.139,0.029,1650.9,299.17,0,7.501
7,62,2021/08/13,20:16:21,2021/08/13,20:28:15,29.43,11.92,0.222,0.019,4111.55,653.61,0,7.723
7,63,2021/08/13,20:42:10,2021/08/13,20:45:40,13.92,3.52,0.085,0.024,1201.08,22.95,0,7.807
7,64,2021/08/13,21:19:10,2021/08/13,21:27:35,33.5,8.43,0.291,0.034,2917.4,907.15,0,8.098
7,65,2021/08/13,22:14:42,2021/08/13,22:17:15,47.12,2.57,0.675,0.263,870.26,2145.35,0,8.773
7,66,2021/08/13,22:41:45,2021/08/13,22:43:26,24.5,1.7,0.045,0.027,578.38,125.71,0,8.818
