Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
7,7,2021/08/01,20:04:55,2021/08/01,20:05:51,13.65,0.95,0.002,0.002,275.15,2.91,0.012,1.103
7,8,2021/08/01,20:26:00,2021/08/01,20:31:57,20.15,5.97,0.228,0.038,1782.63,567.63,0,1.332
7,9,2021/08/01,20:51:12,2021/08/01,21:03:24,19.25,12.22,0.181,0.015,3638.47,428.56,0,1.512
7,10,2021/08/01,21:17:29,2021/08/01,21:20:50,14.08,3.37,0.002,0.001,986.69,7.26,0,1.515
7,11,2021/08/01,22:32:45,2021/08/01,22:44:28,71.92,11.73,0.185,0.016,3479.2,381.77,0,1.7
7,12,2021/08/01,23:48:43,2021/08/02,00:01:40,64.25,12.97,0.27,0.021,3845.75,775.42,0,1.971
7,13,2021/08/02,00:10:40,2021/08/02,00:17:36,9,6.95,0.02,0.003,2054.1,39.26,0,1.991
7,14,2021/08/02,00:22:53,2021/08/02,00:29:38,5.28,6.77,0.019,0.003,2038.92,38.36,0,2.01
7,15,2021/08/02,01:47:57,2021/08/02,01:59:22,78.32,11.43,0.094,0.008,3397.48,205.88,0,2.103
7,16,2021/08/02,02:02:12,2021/08/02,02:05:42,2.83,3.52,0.084,0.024,1030.59,165.23,0,2.187
7,17,2021/08/02,03:30:45,2021/08/02,03:36:52,85.05,6.13,0.118,0.019,1802.66,215.16,0,2.306
7,18,2021/08/02,04:02:37,2021/08/02,04:04:44,25.75,2.13,0.001,0.001,619.49,2.32,0.036,2.307
7,19,2021/08/02,04:20:33,2021/08/02,04:38:19,15.82,17.78,0.229,0.013,5230.06,525.28,0,2.536
7,20,2021/08/02,04:41:02,2021/08/02,04:41:47,2.72,0.77,0.001,0.002,224.53,5.47,0,2.538
7,21,2021/08/02,04:56:10,2021/08/02,05:04:04,14.38,7.92,0.236,0.03,2337.82,504.1,0,2.773
7,22,2021/08/02,06:20:04,2021/08/02,06:26:16,76,6.22,0.12,0.019,1812.38,320.42,0,2.893
7,23,2021/08/02,07:09:11,2021/08/02,07:19:10,42.92,10,0.228,0.023,2945.69,802.81,0,3.122
7,24,2021/08/02,10:14:28,2021/08/02,10:16:05,175.3,1.63,0.712,0.436,472.21,1880.63,0,3.834
7,25,2021/08/02,13:29:36,2021/08/02,13:33:21,193.52,3.77,0.015,0.004,1089.83,34.99,0,3.848
7,26,2021/08/02,17:29:41,2021/08/02,17:31:28,236.33,1.8,0.012,0.007,527.04,37.18,0,3.861
7,27,2021/08/02,17:44:38,2021/08/02,17:49:08,13.17,4.52,0.025,0.006,1322.4,53.08,0,3.886
7,28,2021/08/02,18:53:32,2021/08/02,19:01:39,64.4,8.13,0.209,0.026,2408.21,533.37,0,4.095
7,29,2021/08/02,19:49:46,2021/08/02,19:52:57,48.12,3.2,0.002,0.001,930.86,4.57,0,4.097
7,30,2021/08/02,19:56:23,2021/08/02,20:02:39,3.43,6.28,0.17,0.027,1850.46,223.99,0,4.267
7,31,2021/08/02,20:09:44,2021/08/02,20:13:25,7.08,3.7,0.005,0.001,1069.65,8.15,0,4.272
7,32,2021/08/02,20:18:02,2021/08/02,20:23:37,4.62,5.6,0.159,0.028,1645.15,362.53,0,4.431
7,33,2021/08/02,20:47:57,2021/08/02,21:02:28,24.33,14.53,0.256,0.018,4258.76,452.19,0,4.686
7,34,2021/08/02,21:47:59,2021/08/02,21:58:35,45.52,10.62,0.219,0.021,3088.35,437.47,0,4.906
7,35,2021/08/02,22:04:57,2021/08/02,22:08:40,6.37,3.73,0.017,0.004,1079.76,33.53,0,4.922
7,36,2021/08/02,22:13:57,2021/08/02,22:20:42,5.28,6.77,0.167,0.025,1978.65,421.23,0,5.089
7,37,2021/08/02,22:23:47,2021/08/02,22:25:25,3.08,1.65,0.002,0.001,484.22,9.68,0,5.091
7,38,2021/08/02,22:42:21,2021/08/02,22:50:58,16.93,8.63,0.081,0.009,2510.38,159.7,0,5.172
7,39,2021/08/02,23:53:09,2021/08/03,00:01:05,62.18,7.95,0.19,0.024,2333.71,381.84,0,5.362
7,40,2021/08/03,00:59:45,2021/08/03,01:12:03,58.67,12.32,0.097,0.008,3601.38,301,0,5.459
7,41,2021/08/03,01:15:46,2021/08/03,01:18:12,3.72,2.45,0.007,0.003,709.56,23.21,0,5.466
7,42,2021/08/03,01:20:51,2021/08/03,01:27:39,2.65,6.82,0.19,0.028,1976.82,436.95,0,5.656
7,43,2021/08/03,01:34:43,2021/08/03,01:40:06,7.07,5.4,0.211,0.039,1574.08,366.43,0,5.867
7,44,2021/08/03,02:40:42,2021/08/03,02:47:29,60.6,6.8,0.124,0.018,1974.16,236.11,0,5.992
