Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
10/31/2021 11:29:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.92065,,,,,,0.2469768,0.7656217,0.6582117,0.112168,0.8597559,0.0,0.0
10/31/2021 11:29:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.55616,0.0,0.0,0.0,0.0,0.0,0.2929566,0.6972362,0.7224019,0.1619249,1.036192,0.0,0.0
10/31/2021 11:29:00,3,Group,0.0,0.0,0.0,0.0,0.0,18.03192,,,,,,0.272135,0.6981983,0.6716173,0.1329883,0.9623889,0.0,0.0
10/31/2021 11:29:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.12855,,,,,,0.3153126,0.7010304,0.7813485,0.1272381,1.114194,0.0,0.0
10/31/2021 11:29:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.14141,,,,,,0.2785326,0.7060668,0.6941029,0.1324458,0.9831341,0.0,0.0
10/31/2021 11:29:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.84346,,,,,,0.3115121,0.6883603,0.7602199,0.1413299,1.104051,0.0,0.0
10/31/2021 11:29:00,7,Group,1.9171151000000002,0.0,1.5687163000000002,0.003223253,0.7509950000000001,17.34558,,,,,,0.3024505,0.7794185,0.817721,0.1200128,1.049592,233.0,296.0
10/31/2021 11:29:00,8,Group,0.909859,0.0,0.7192249999999998,0.021894600000000014,0.0,18.15951,,,,,,0.3512982,0.7499616,0.9203469,0.1233509,1.22737,133.0,219.0
10/31/2021 11:29:00,9,Group,0.0987240000000007,0.0,0.016608999999999874,0.0,0.0,19.72568,,,,,,0.265835,0.7041057,0.6610311,0.101689,0.9387166,39.0,22.0
10/31/2021 11:49:00,1,Group,0.06122000000000227,0.0,0.0,0.0,0.0,19.02083,,,,,,0.285029,0.6784032,0.6866058,0.08784459,1.012712,0.0,9.0
10/31/2021 11:49:00,10,Group,4.675611,0.0,3.7240789999999997,0.005013629999999998,6.869120999999999,16.55782,,,,,,0.3293894,0.7538153,0.8670965,0.132142,1.149661,146.0,153.0
10/31/2021 11:49:00,11,Group,0.0,0.0,0.0,0.0,0.0,19.40669,,,,,,0.2689233,0.7449019,0.7007749,0.1445329,0.9406238,0.0,0.0
