Date_Time_1,subjectsID,,actual_foodupa,kcal,kcal_mean,actual_allmeters,bodymass,rq,actual_pedmeters,vco2,vo2,locomotion,actual_waterupa
8/18/2021 9:00,16,Six_Meal,0,1.1580433,0.289510825,2.476,27.0249125,0.86631555,1.625225,0.8250494,0.992813025,328.25,0.009486
8/18/2021 9:00,2,Three_Meal,0,1.1940238,0.29850595,0.356425,25.51414,0.779735125,0.249775,0.809166275,1.035311225,49.25,0.014567
8/18/2021 9:00,6,Three_Meal,0.00241,1.5271277,0.381781925,1.5565,24.06111,0.7901122,1.2071,1.046198425,1.3209685,184.75,0
8/18/2021 9:00,8,Three_Meal,0,1.1509376,0.2877344,0.73045,22.3449225,0.9152215,0.5643,0.880430275,0.969758275,29.5,0.011948
8/18/2021 9:00,11,Three_Meal,0.10886,1.1126692,0.2781673,0.560725,20.5029925,0.832978475,0.484,0.791699,0.9542001,24.5,0.034857
8/18/2021 9:00,14,Three_Meal,0,1.2134558,0.30336395,0.2304,23.4331875,0.84165425,0.10115,0.87695695,1.03683125,131,0
8/18/2021 9:00,15,Three_Meal,0,1.1684366,0.29210915,0.0398,24.6308625,0.718946025,0.00255,0.73752695,1.0283637,8.5,0
8/18/2021 10:00,1,Control,0.00867,1.6403475,0.410086875,0.976225,25.6753975,0.87590795,0.642525,1.2210145,1.39161125,31.75,0.00075
8/18/2021 10:00,4,Control,0,1.3873884,0.3468471,0,27.06838,0.857316375,0,1.013337825,1.18244925,0,0
8/18/2021 10:00,7,Control,0.131107,1.7404658,0.43511645,3.443125,27.3092925,0.882758575,2.5007,1.279558475,1.4810328,433.25,0.003785
8/18/2021 10:00,10,Control,0,1.2607257,0.315181425,0.01375,24.043965,0.78421645,0,0.8559443,1.092705,4,0
8/18/2021 10:00,13,Control,0,1.3890855,0.347271375,0.04235,28.36699,0.91279915,0.014625,1.068229525,1.168839,16.25,0
8/18/2021 10:00,3,Six_Meal,0,1.5105633,0.377640825,0.243125,29.0490325,0.803417625,0.09385,1.046984075,1.303235,55,0
8/18/2021 10:00,5,Six_Meal,0,1.2417881,0.310447025,0.335,22.9404875,0.791448525,0.146,0.853704,1.07331105,63.25,0.011048
8/18/2021 10:00,9,Six_Meal,0.040157,1.5101537,0.377538425,2.065775,26.000315,0.814331275,1.480875,1.060539475,1.298997675,275.25,0.001412
8/18/2021 10:00,12,Six_Meal,0.15201,1.4452549,0.361313725,1.387525,24.67093,0.76709105,0.9987,0.968798625,1.25612925,190.5,0.00198
8/18/2021 10:00,16,Six_Meal,0,0.9897744,0.2474436,0.028175,26.942405,0.8624583,0,0.727459175,0.8422963,7.25,0
8/18/2021 10:00,2,Three_Meal,0,1.3527105,0.338177625,0.179025,25.60479,0.764747,0.115075,0.904468525,1.176339,98.25,0.004271
8/18/2021 10:00,6,Three_Meal,0,1.2664813,0.316620325,0.1846,24.0482325,0.77107855,0.1026,0.850491,1.1003205,70.75,0
8/18/2021 10:00,8,Three_Meal,0,1.1722572,0.2930643,0.174025,22.2210575,0.831849475,0.156675,0.8349822,1.0050533,7.75,0
8/18/2021 10:00,11,Three_Meal,0,1.3318324,0.3329581,1.76945,20.9880475,0.86848265,1.325,0.9805314,1.132918925,187,0.090549
8/18/2021 10:00,14,Three_Meal,0,1.0230962,0.25577405,0.80675,23.23607,0.823540775,0.595775,0.7253851,0.878108275,36.5,0
8/18/2021 10:00,15,Three_Meal,0,1.5124839,0.378120975,2.57875,24.5567325,0.757582525,2.093875,1.0026801,1.31769925,328.25,0.018125
8/18/2021 11:00,1,Control,0.01666,1.6329205,0.408230125,0.3267,25.706105,0.82876865,0.176625,1.1597725,1.40094575,84,0
8/18/2021 11:00,4,Control,0.000328,1.5363877,0.384096925,0.077175,26.7726225,0.821149325,0.0645,1.086305725,1.319503,25.25,0
8/18/2021 11:00,7,Control,0,1.3205206,0.33013015,0.046475,27.4919,0.82042505,0.0163,0.930644675,1.1349595,7.75,0
8/18/2021 11:00,10,Control,0.66617,1.6715265,0.417881625,3.12255,23.79439,0.861856925,2.4593,1.229652,1.4221515,347.5,0.095642
8/18/2021 11:00,13,Control,0,1.3522935,0.338073375,0.277325,28.33036,0.852637675,0.193025,0.98444395,1.15345375,28.5,0.018219
8/18/2021 11:00,3,Six_Meal,0,1.3873519,0.346837975,0.08985,28.95338,0.7595915,0.0395,0.9182375,1.20909975,10.75,0
8/18/2021 11:00,5,Six_Meal,0,1.1537917,0.288447925,0.02555,22.873355,0.77137295,0.00225,0.7736027,1.002755725,6.75,0
8/18/2021 11:00,9,Six_Meal,0,1.2549893,0.313747325,0.0587,25.9472125,0.7751398,0.004975,0.846009925,1.08942775,41.75,0
8/18/2021 11:00,12,Six_Meal,0,1.4957956,0.3739489,0.43655,24.4752675,0.755776425,0.3899,0.988009275,1.3041725,37.25,0
8/18/2021 11:00,16,Six_Meal,0,1.1049291,0.276232275,0.115875,26.8584175,0.82959295,0.005,0.786224825,0.947553125,35.5,0
8/18/2021 11:00,2,Three_Meal,0,1.3056755,0.326418875,0.7803,25.6954325,0.7608544,0.505175,0.86691135,1.137150825,49,0.011295
8/18/2021 11:00,6,Three_Meal,0,1.3446486,0.33616215,0.511175,23.972435,0.780116725,0.303975,0.906621225,1.16721125,32,0
8/18/2021 11:00,8,Three_Meal,0,1.5968965,0.399224125,1.886925,21.6510875,0.847869775,1.503875,1.157526025,1.3634895,207.5,0.061039
8/18/2021 11:00,11,Three_Meal,0,1.0663857,0.266596425,0,21.0900875,0.80069515,0,0.73663585,0.920719225,0,0
8/18/2021 11:00,14,Three_Meal,0,1.0097027,0.252425675,0.04445,22.94087,0.750968875,0,0.638065,0.88845335,10.25,0
8/18/2021 11:00,15,Three_Meal,0,1.2066283,0.301657075,0.9177,24.561815,0.7252613,0.522825,0.769465125,1.059779,81.25,0.010679
8/18/2021 12:00,1,Control,0.02537,1.6107922,0.40269805,1.9127,25.736815,0.8416827,1.26435,1.161847575,1.376968,298.5,0.066041
8/18/2021 12:00,4,Control,0.224019,1.8508644,0.4627161,3.47355,26.40812,0.89725285,2.934625,1.382267,1.5689285,304.75,0.089018
8/18/2021 12:00,7,Control,0.132334,1.4165156,0.3541289,3.2787,27.39879,0.824972975,3.046725,0.999933025,1.21700625,121.75,0
8/18/2021 12:00,10,Control,0,1.3236491,0.330912275,0.547525,23.790125,0.84723395,0.41455,0.95166605,1.13236775,66.25,0
8/18/2021 12:00,13,Control,0,1.3526288,0.3381572,0.58625,28.29372,0.813437425,0.485,0.949430275,1.16363425,34.75,0
8/18/2021 12:00,3,Six_Meal,0.104,2.1939184,0.5484796,6.687925,28.852095,0.791681625,5.694825,1.50598875,1.89690525,833,0.729401
8/18/2021 12:00,5,Six_Meal,0,1.3803541,0.345088525,0.607425,22.806225,0.76905995,0.237625,0.926032975,1.1995135,123,0.006992
8/18/2021 12:00,9,Six_Meal,0,1.4458521,0.361463025,1.432125,25.91044,0.786570075,0.931175,0.983865475,1.252532,196.75,0
8/18/2021 12:00,12,Six_Meal,0,1.2141243,0.303531075,0.761825,24.073255,0.73969295,0.6961,0.7872469,1.062714225,35.5,0
8/18/2021 12:00,16,Six_Meal,0,1.0430167,0.260754175,0.312775,26.7744275,0.81492145,0.0752,0.731078525,0.897571775,70.5,0
8/18/2021 12:00,2,Three_Meal,0.00267,1.3276857,0.331921425,0.650025,25.78608,0.7608743,0.3873,0.882573175,1.156026,98,0.033602
8/18/2021 12:00,6,Three_Meal,0.004,1.4216033,0.355400825,1.186675,23.89664,0.761912175,0.81935,0.9433367,1.23826875,171.75,0
8/18/2021 12:00,8,Three_Meal,0,1.2007246,0.30018115,0.743025,21.43177,0.793120425,0.629875,0.8231834,1.038461775,43.5,0.0101
8/18/2021 12:00,11,Three_Meal,0.80821,1.3339711,0.333492775,1.79725,20.9624325,0.835305,1.3758,0.94973005,1.143824175,203,0
8/18/2021 12:00,14,Three_Meal,0,1.2943789,0.323594725,2.109275,22.69194,0.8080397,1.4968,0.90349415,1.114940475,339.5,0
8/18/2021 12:00,15,Three_Meal,0,1.234891,0.30872275,1.754075,24.608345,0.729077025,1.580875,0.7908585,1.08365645,92,0.001315
8/18/2021 13:00,1,Control,0,1.4663247,0.366581175,0.05355,25.76752,0.790465575,0,1.003336825,1.2687125,14,0
8/18/2021 13:00,4,Control,0,1.4259057,0.356476425,0.001875,26.40788,0.82501145,0,1.0096459,1.224208,0.25,0
8/18/2021 13:00,7,Control,0,1.3487347,0.337183675,0.0855,27.30568,0.82366815,0.004475,0.95318665,1.15846325,20,0
8/18/2021 13:00,10,Control,0,1.4157848,0.3539462,0.215,23.5912925,0.845694175,0.168275,1.0232095,1.20970125,27.75,0
8/18/2021 13:00,13,Control,0.1235,1.4124434,0.35311085,0.24405,28.25708,0.88772575,0.113,1.060713325,1.19564375,40,0.002686
8/18/2021 13:00,3,Six_Meal,0.01001,2.0518027,0.512950675,8.19335,28.7609675,0.761397775,6.561225,1.3597515,1.78769125,944.75,0.07992
8/18/2021 13:00,5,Six_Meal,0,1.2211084,0.3052771,0.038175,22.73909,0.746465875,0,0.79518015,1.0678716,9,0
8/18/2021 13:00,9,Six_Meal,0,1.1826559,0.295663975,0.03655,25.85686,0.770387725,0.00185,0.7915105,1.0282472,9.25,0
8/18/2021 13:00,12,Six_Meal,0.16612,1.2931062,0.32327655,0.1427,24.2046875,0.75394865,0.132325,0.853020275,1.12776,9.25,0
8/18/2021 13:00,16,Six_Meal,0,1.050134,0.2625335,0.119775,26.6904375,0.811589775,0.007475,0.7340607,0.9042596,49.5,0
8/18/2021 13:00,2,Three_Meal,0,1.2243631,0.306090775,0.025025,25.8767225,0.738262,0,0.79102495,1.0724789,4.75,0
8/18/2021 13:00,6,Three_Meal,0,1.2793078,0.31982695,0.05805,23.820845,0.75699935,0.0102,0.8458735,1.115177,12.25,0
8/18/2021 13:00,8,Three_Meal,0,1.1980218,0.29950545,0,21.607685,0.772159825,0,0.80343085,1.04114775,0,0
8/18/2021 13:00,11,Three_Meal,0,1.0482388,0.2620597,0,20.884335,0.822239875,0,0.739598925,0.9007016,0,0
8/18/2021 13:00,14,Three_Meal,0,1.0065063,0.251626575,0.020125,22.80323,0.770473725,0,0.672878,0.87530395,5.25,0
8/18/2021 13:00,15,Three_Meal,0,1.1780048,0.2945012,0.036225,24.654875,0.724280925,0.0027,0.7497945,1.035037175,7.75,0
8/18/2021 14:00,1,Control,0.01663,1.5149369,0.378734225,0.12985,25.798225,0.813146625,0.025175,1.065958825,1.302534,54,0
8/18/2021 14:00,4,Control,0,1.4022544,0.3505636,0.044375,26.52556,0.798762375,0.02125,0.967212725,1.2111115,5.75,0
8/18/2021 14:00,7,Control,0,1.4160054,0.35400135,0.4446,27.2125675,0.79708005,0.1549,0.980958075,1.2217925,83,0
8/18/2021 14:00,10,Control,0,1.3456484,0.3364121,0.08855,23.52599,0.88816585,0.05715,1.01164965,1.13879325,6,0
8/18/2021 14:00,13,Control,0.00843,1.3012564,0.3253141,0.056475,28.2204425,0.869527175,0.025625,0.96182,1.10584375,10.75,0
8/18/2021 14:00,3,Six_Meal,0,1.4511014,0.36277535,1.5491,28.5613425,0.742348975,1.03845,0.9399877,1.270396,147.5,0
8/18/2021 14:00,5,Six_Meal,0,1.1282525,0.282063125,0.0623,22.6719575,0.74093155,0.009875,0.7314613,0.9875808,13.5,0
8/18/2021 14:00,9,Six_Meal,0,1.2571733,0.314293325,0.27695,25.78897,0.77391815,0.047575,0.846789175,1.091518325,67.25,0
8/18/2021 14:00,12,Six_Meal,0.00886,1.1834143,0.295853575,0.0016,24.3220325,0.739326175,0,0.765515925,1.0363445,0,0
8/18/2021 14:00,16,Six_Meal,0,1.0359895,0.258997375,0.098325,26.60645,0.790624325,0.010625,0.708729625,0.89641395,26,0
8/18/2021 14:00,2,Three_Meal,0,1.2127083,0.303177075,0.030475,25.96737,0.749067175,0,0.79394945,1.059336,10.25,0
8/18/2021 14:00,6,Three_Meal,0,1.3219369,0.330484225,0.110125,23.7450475,0.762701375,0.054075,0.878684,1.1510395,28,0
8/18/2021 14:00,8,Three_Meal,6.00E-05,1.2322111,0.308052775,0.000575,21.433355,0.776935025,0.000575,0.83246875,1.06914555,5.5,0
8/18/2021 14:00,11,Three_Meal,0.19931,1.3348936,0.3337234,1.015575,20.602035,0.809950925,0.8482,0.9326235,1.1496001,104.75,0
8/18/2021 14:00,14,Three_Meal,0,1.1632735,0.290818375,0.369025,22.99755,0.79243755,0.159525,0.799347725,1.0055557,81.5,0.012596
8/18/2021 14:00,15,Three_Meal,0,1.240631,0.31015775,0.19885,24.7014025,0.742068325,0.079775,0.8078664,1.084951975,106,0.000322
8/18/2021 15:00,1,Control,0,1.5966743,0.399168575,0.342925,25.828935,0.855122275,0.181925,1.1675635,1.3604375,44.75,0
8/18/2021 15:00,4,Control,0,1.4022163,0.350554075,0.1241,26.6432425,0.7668763,0.106,0.936084925,1.21980675,10.5,0
8/18/2021 15:00,7,Control,0.072069,1.4124902,0.35312255,0.319025,27.1194575,0.8277912,0.10055,1.00228795,1.2120895,62,0
8/18/2021 15:00,10,Control,0.03819,1.547705,0.38692625,0.9347,23.5106475,0.845324225,0.704775,1.11969355,1.322098475,119.25,0
8/18/2021 15:00,13,Control,0.0577,1.4572465,0.364311625,0.3492,28.18381,0.878066625,0.193125,1.0859123,1.2359405,55.5,0.100985
8/18/2021 15:00,3,Six_Meal,0,1.5193703,0.379842575,0.428375,28.5534875,0.7263193,0.24195,0.972569875,1.33342975,62.25,0
8/18/2021 15:00,5,Six_Meal,0.113639,1.5247748,0.3811937,0.5928,22.604825,0.82026725,0.223725,1.065068625,1.313185,118,0.028503
8/18/2021 15:00,9,Six_Meal,0,1.3235058,0.33087645,0.17235,25.7210775,0.738247975,0.1228,0.8564244,1.158945,22.75,0
8/18/2021 15:00,12,Six_Meal,0,1.2585716,0.3146429,0.03235,24.437995,0.724817725,0.022675,0.80132555,1.1057555,9.5,0
8/18/2021 15:00,16,Six_Meal,0,1.084571,0.27114275,0.1298,26.52246,0.785441825,0.04715,0.737508375,0.939700975,16.75,0
8/18/2021 15:00,2,Three_Meal,0,1.4087838,0.35219595,0.47075,26.058015,0.760186675,0.296825,0.935617975,1.22688075,65,0
8/18/2021 15:00,6,Three_Meal,0,1.4352564,0.3588141,0.579875,23.669255,0.754179075,0.315825,0.947370075,1.25157175,93.5,0
8/18/2021 15:00,8,Three_Meal,0.14023,1.2121598,0.30303995,0.27395,21.31932,0.772394425,0.2508,0.8158345,1.0526143,14.5,0
8/18/2021 15:00,11,Three_Meal,0,1.0384899,0.259622475,0.022825,20.6238275,0.732351175,0.02085,0.66552795,0.911181825,0,0
8/18/2021 15:00,14,Three_Meal,0,1.1704732,0.2926183,0.2637,23.19186,0.735672725,0.146175,0.754584725,1.025729925,81.75,0
8/18/2021 15:00,15,Three_Meal,0,1.2140545,0.303513625,0.602075,24.7479325,0.702889,0.386075,0.755023625,1.07168335,40.5,0.00285
8/18/2021 16:00,1,Control,0,1.8150135,0.453753375,0.8048,25.8596425,0.93069625,0.561425,1.41599375,1.52156,110.75,0.069668
8/18/2021 16:00,4,Control,0.148361,1.6485785,0.412144625,0.4866,26.760925,0.830579125,0.2865,1.16785625,1.41523175,57.25,0
8/18/2021 16:00,7,Control,0,1.3699251,0.342481275,0.0985,27.026345,0.802908425,0.016775,0.947242825,1.18253525,40.75,0
8/18/2021 16:00,10,Control,0,1.3498422,0.33746055,0.063775,23.3045,0.8489209,0.021375,0.978968575,1.15239875,13,0
8/18/2021 16:00,13,Control,0.16496,1.5937423,0.398435575,0.238325,28.14717,0.877559775,0.07645,1.19325405,1.35012825,51.5,0.031188
8/18/2021 16:00,3,Six_Meal,0.35598,1.9327321,0.483183025,1.9164,28.551285,0.783219775,1.429275,1.3343635,1.668928,353.75,0.05223
8/18/2021 16:00,5,Six_Meal,0.205506,1.7080189,0.427004725,1.18925,22.5381525,0.869719525,0.8119,1.2629445,1.45139025,172.25,0
8/18/2021 16:00,9,Six_Meal,0.228949,1.6316948,0.4079237,1.05695,25.6531875,0.81538695,0.63995,1.143232425,1.4042915,182.5,0.024331
8/18/2021 16:00,12,Six_Meal,0.49387,1.583751,0.39593775,0.685525,24.45005,0.77958745,0.465175,1.0938391,1.367464225,152,0.07599
8/18/2021 16:00,16,Six_Meal,0.8366,1.5042128,0.3760532,1.952825,26.5567325,0.845071075,1.364525,1.0897221,1.284526975,329.5,0.086075
8/18/2021 16:00,2,Three_Meal,0.28021,1.5217894,0.38044735,0.319025,26.14866,0.7892864,0.1434,1.0505258,1.31411025,72.75,0.007893
8/18/2021 16:00,6,Three_Meal,0.25294,1.7061771,0.426544275,2.022575,23.593455,0.803571325,1.45525,1.17650875,1.4737,278.5,0.001862
8/18/2021 16:00,8,Three_Meal,0,1.510491,0.37762275,0.879625,21.299745,0.8089249,0.663025,1.05403525,1.30118,100.5,0
8/18/2021 16:00,11,Three_Meal,0.35734,1.4506768,0.3626692,1.1882,20.63197,0.80906025,0.9836,1.0213249,1.24712035,149.25,0.024718
8/18/2021 16:00,14,Three_Meal,0.607037,1.7023969,0.425599225,3.01135,23.3861775,0.80760805,2.515725,1.199985575,1.463115,329.75,0.197858
8/18/2021 16:00,15,Three_Meal,0.463355,1.8235857,0.455896425,3.165275,24.79446,0.792375425,2.4541,1.251908,1.57667175,378.75,0.018011
8/18/2021 17:00,1,Control,0.17143,2.3205928,0.5801482,3.784425,26.669985,0.949702,3.0926,1.8391555,1.93733375,446,0.228057
8/18/2021 17:00,4,Control,0,1.4587989,0.364699725,0.074525,26.87861,0.8468251,0.05125,1.055959,1.24598775,8.5,0
8/18/2021 17:00,7,Control,0.189766,1.4494675,0.362366875,1.462375,26.933235,0.884344675,0.9824,1.084390325,1.22814325,176.5,0.031679
8/18/2021 17:00,10,Control,0.01444,1.4749229,0.368730725,0.31325,23.042915,0.884637175,0.1905,1.10720845,1.24865275,67.25,0
8/18/2021 17:00,13,Control,0.07407,1.7895635,0.447390875,1.338875,28.10936,0.88436375,1.03265,1.3206325,1.52141475,170.25,0.102411
8/18/2021 17:00,3,Six_Meal,0.07281,1.8823315,0.470582875,1.730675,28.55679,0.92976625,1.174975,1.465974,1.578706,216.5,0.044901
8/18/2021 17:00,5,Six_Meal,0.343128,1.6002383,0.400059575,1.059925,22.48463,0.956493175,0.64765,1.27097375,1.3351845,149,0.05524
8/18/2021 17:00,9,Six_Meal,0.30005,1.7260863,0.431521575,1.034775,25.5852975,0.970839425,0.587825,1.39250625,1.43413225,164.75,0.070879
8/18/2021 17:00,12,Six_Meal,0.19204,1.878612,0.469653,5.1335,24.65695,0.9195036,3.964475,1.45091825,1.57899875,611.75,0.38451
8/18/2021 17:00,16,Six_Meal,0.00259,1.3574247,0.339356175,2.279525,26.944355,0.94248545,1.4857,1.031811175,1.145586,317.25,0.276699
8/18/2021 17:00,2,Three_Meal,0.42334,1.6763666,0.41909165,0.375625,26.239305,1.007177325,0.11635,1.38972375,1.382346,85.5,0.321993
8/18/2021 17:00,6,Three_Meal,0.39002,1.8168121,0.454203025,3.04775,23.5362425,0.978744575,2.491825,1.47221125,1.5076845,334,0.147906
8/18/2021 17:00,8,Three_Meal,0.31099,1.4315425,0.357885625,0.472075,21.6007625,1.00756355,0.30585,1.175241775,1.18369535,63.5,0
8/18/2021 17:00,11,Three_Meal,0.06715,1.1665166,0.29162915,0.378475,20.6963125,0.932348575,0.299125,0.910881475,0.977683525,0,0.015473
8/18/2021 17:00,14,Three_Meal,0.261459,2.1573586,0.53933965,6.90445,23.4283875,0.98395725,6.395875,1.756716,1.787888,495.25,0.487165
8/18/2021 17:00,15,Three_Meal,0.448577,1.6011091,0.400277275,0.80555,24.8409875,0.844332,0.4498,1.0692022,1.3927305,88,0.008729
8/18/2021 18:00,1,Control,0.21998,2.1034547,0.525863675,2.541925,26.57277,0.966195525,1.9871,1.6893705,1.74979725,320.25,0.005617
8/18/2021 18:00,4,Control,0.141354,1.7283844,0.4320961,1.030675,26.99629,0.839317025,0.83085,1.24003075,1.47935225,91.5,0
8/18/2021 18:00,7,Control,0.5634,1.5450186,0.38625465,0.4404,26.840125,0.898304875,0.134525,1.17088825,1.304891,82.25,0
8/18/2021 18:00,10,Control,0.24836,1.8798345,0.469958625,2.8336,23.5154275,0.8994408,2.19335,1.42447275,1.58771325,303,0.182434
8/18/2021 18:00,13,Control,0.36467,2.191179,0.54779475,3.5662,27.9042425,0.9384037,2.771775,1.720137,1.8339105,379.25,0.227182
8/18/2021 18:00,3,Six_Meal,0.27535,1.9558435,0.488960875,2.037425,28.8809675,0.988906575,1.39905,1.59985625,1.61885475,208,0
8/18/2021 18:00,5,Six_Meal,0.219237,1.7668242,0.44170605,1.11235,22.6397975,0.968307425,0.740475,1.42111125,1.469175,194.5,0.063852
8/18/2021 18:00,9,Six_Meal,0.005113,1.6695182,0.41737955,1.574425,25.5174075,0.9592759,1.13045,1.33409325,1.3907175,196.25,0.002446
8/18/2021 18:00,12,Six_Meal,0.05548,1.3910859,0.347771475,0.064725,24.6496425,0.912246625,0.052475,1.0679485,1.17103275,6.75,0
8/18/2021 18:00,16,Six_Meal,0.00345,1.4684416,0.3671104,1.180725,26.89776,1.003195325,0.522525,1.214209,1.2117715,302.5,0
8/18/2021 18:00,2,Three_Meal,1.14981,1.9317298,0.48293245,1.2892,26.32995,1.027033,0.9755,1.6263535,1.58592425,165,0.124103
8/18/2021 18:00,6,Three_Meal,0.4337,2.0452292,0.5113073,4.34645,23.811325,1.001537875,3.961775,1.69069575,1.6878655,406.25,0.232123
8/18/2021 18:00,8,Three_Meal,0.58978,1.7056689,0.426417225,0.796925,21.93494,1.026372,0.656475,1.435458,1.40049175,83.25,0.044385
8/18/2021 18:00,11,Three_Meal,0.376,1.6319802,0.40799505,1.761175,20.83148,0.966860475,1.51955,1.313231825,1.356885,176.75,0.169475
8/18/2021 18:00,14,Three_Meal,0.006473,2.0314675,0.507866875,7.608675,22.9018225,0.98491055,7.147175,1.65744725,1.682647,540.25,0.218167
8/18/2021 18:00,15,Three_Meal,1.064217,1.6907145,0.422678625,0.60965,24.93737,0.96412885,0.285275,1.354399,1.40742925,110.5,0
8/18/2021 19:00,1,Control,0.16697,2.3367652,0.5841913,5.29315,26.93383,0.95797915,4.362,1.86276025,1.94780725,524.75,0.087761
8/18/2021 19:00,4,Control,0.238876,1.9381554,0.48453885,1.45575,27.11397,0.89485495,1.1895,1.4637345,1.638355,138.75,0.19046
8/18/2021 19:00,7,Control,0.00138,1.8404894,0.46012235,1.9766,26.7463075,0.935880475,1.45445,1.44299275,1.5409175,326.75,0.033104
8/18/2021 19:00,10,Control,0.12417,1.6662301,0.416557525,0.788125,23.639915,0.896885025,0.48085,1.263168075,1.407146,129.5,0.064828
8/18/2021 19:00,13,Control,0.19135,1.7143042,0.42857605,0.65535,28.0640175,0.972148325,0.339225,1.381522,1.42475775,119,0.122587
8/18/2021 19:00,3,Six_Meal,0,1.8715856,0.4678964,3.0872,28.8123875,0.870957575,2.2044,1.39629005,1.586901,360,0.228821
8/18/2021 19:00,5,Six_Meal,0.142293,1.7398485,0.434962125,2.188025,23.045335,0.967741925,1.660525,1.398051,1.44712625,220,0.073139
8/18/2021 19:00,9,Six_Meal,0.004831,1.631329,0.40783225,2.919325,25.499295,0.873270275,2.218825,1.214243125,1.38397625,290,0.054059
8/18/2021 19:00,12,Six_Meal,0.05023,1.7640607,0.441015175,1.851925,24.45006,0.821762575,1.578175,1.249052975,1.514539575,219.25,0
8/18/2021 19:00,16,Six_Meal,0,1.346813,0.33670325,1.911125,26.853865,0.99076145,1.0959,1.10216925,1.114621,277.75,0.020138
8/18/2021 19:00,2,Three_Meal,0.10547,2.0980746,0.52451865,2.765325,26.3167575,1.02570625,2.193325,1.766148,1.72256225,255.25,0.228109
8/18/2021 19:00,6,Three_Meal,0.13789,2.0068814,0.50172035,5.127875,23.875865,1.013691475,4.567975,1.67053475,1.65297975,398.25,0.060164
8/18/2021 19:00,8,Three_Meal,0.62277,1.6038041,0.400951025,1.165625,22.1392525,1.0377645,0.978175,1.36202125,1.313403,74.5,0.143949
8/18/2021 19:00,11,Three_Meal,0.92802,1.4500981,0.362524525,0.7699,21.0261525,1.00602965,0.627075,1.19547475,1.1976352,74.25,0.055927
8/18/2021 19:00,14,Three_Meal,0.01066,1.8968855,0.474221375,8.53055,22.6371525,0.867963925,8.034475,1.39568025,1.61382075,575.75,0.136038
8/18/2021 19:00,15,Three_Meal,0.088913,1.9498658,0.48746645,3.6392,25.6840425,0.960117625,3.11715,1.55679425,1.62462,326,0.046414
8/18/2021 20:00,1,Control,0.4952,1.9607081,0.490177025,2.929125,26.5407175,0.966904325,2.195,1.57596675,1.63070225,340.5,0.041492
8/18/2021 20:00,4,Control,0.71547,2.1673388,0.5418347,3.2478,27.2158075,0.92497945,2.808625,1.68627675,1.81820775,299.5,0.154363
8/18/2021 20:00,7,Control,0.17351,1.8689403,0.467235075,3.23285,26.0211425,0.94394345,2.290975,1.47066875,1.563231,349.5,0.116602
8/18/2021 20:00,10,Control,0.22098,1.8592813,0.464820325,2.314925,23.68037,0.977371925,1.724875,1.50739675,1.542711,286,0.161754
8/18/2021 20:00,13,Control,0.24092,2.1896476,0.5474119,3.99345,28.0838075,0.9717501,3.015575,1.76747875,1.8190055,514,0.130032
8/18/2021 20:00,3,Six_Meal,0.64847,1.9081108,0.4770277,1.3432,28.7882675,0.908096225,0.9313,1.4547105,1.6091225,172.25,0.154129
8/18/2021 20:00,5,Six_Meal,0.825893,1.9643731,0.491093275,2.2558,23.1329175,0.9805461,1.62455,1.598309,1.628307,272.25,0.251211
8/18/2021 20:00,9,Six_Meal,0.517935,1.8651675,0.466291875,2.26095,25.7343575,0.9425677,1.6971,1.47000375,1.5594285,253.25,0.215683
8/18/2021 20:00,12,Six_Meal,0.44805,2.0413334,0.51033335,4.178825,24.4214525,0.9433549,3.23755,1.611406,1.70599875,530,0.53988
8/18/2021 20:00,16,Six_Meal,0.43338,1.5735843,0.393396075,2.545375,26.906315,1.000578,1.773925,1.29916525,1.29909275,360.75,0.248163
8/18/2021 20:00,2,Three_Meal,0.03287,2.1079404,0.5269851,3.6795,26.1618725,1.02063775,2.9857,1.768006,1.73247125,340.5,0.277155
8/18/2021 20:00,6,Three_Meal,0,1.809196,0.452299,2.61915,23.594325,0.9927442,2.23275,1.47910875,1.4976965,345.75,0.002045
8/18/2021 20:00,8,Three_Meal,0,1.8291965,0.457299125,2.445525,22.360985,1.038864,2.166025,1.55318075,1.49805475,194.25,0.097013
8/18/2021 20:00,11,Three_Meal,0.592,1.50639,0.3765975,1.3338,20.9723975,1.02138425,1.05185,1.260885,1.2387935,135.75,0.001345
8/18/2021 20:00,14,Three_Meal,0.244578,1.8557814,0.46394535,8.37715,22.7626075,0.798357225,7.61915,1.26854825,1.60604125,609,0.045893
8/18/2021 20:00,15,Three_Meal,0.003753,1.8125317,0.453132925,3.1294,25.8853075,0.982622825,2.682925,1.4738985,1.5026855,271.25,0.028287
8/18/2021 21:00,1,Control,0.30758,2.0023899,0.500597475,2.0921,26.482605,0.9433476,1.711,1.5811725,1.67331,317.25,0.035781
8/18/2021 21:00,4,Control,0.05159,1.9830815,0.495770375,3.69095,27.5174925,0.9389114,3.127025,1.55814,1.65936,278.5,0.184634
8/18/2021 21:00,7,Control,0.12901,1.7056186,0.42640465,1.145525,26.75673,0.966426325,0.719425,1.37244625,1.418122,220.25,0.005589
8/18/2021 21:00,10,Control,0.43789,2.1374629,0.534365725,5.1435,23.5886725,0.967422425,4.086825,1.71731975,1.77790925,569,0.33788
